Parameter Name,Site_keys_x,Arithmetic Mean,forest,open_land,water,wetland,saltwater/sandybeach,recreational,marina,transitional,urban_public/institution,commercial,transportation,mining,waste,crop_land,cemetary,golfcourse,high_density_residential,medium_density_residential,low_density_residential,industrial,Dew Point,Outdoor Temperature,Solar radiation,Sulfation rate,Wind Speed - Resultant
NO2,[ 41.079541 -73.704852],0.027331148,0.542372881356,0.0,0.0,0.0,0.0,0,0,0.0,0.118644067797,0.0,0.127118644068,0.0,0,0.186440677966,0,0,0,0.0254237288136,0,0.0,36.17081747058825,74.246325,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 41.042875 -73.529011],0.034263933999999996,0.0,0.0,0.12,0.0,0.0,0,0,0.0,0.21,0.19,0.0,0.0,0,0.0,0,0,0,0.14,0,0.34,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 41.059541 -73.537067],0.032119672,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.69,0.0,0.0,0,0.0,0,0,0,0.31,0,0.0,36.17081747058825,73.58074,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 41.1125   -73.407222],0.040227869,0.0,0.0,0.22,0.0,0.0,0,0,0.0,0.0,0.19666666666700003,0.07,0.0,0,0.0,0,0,0,0.386666666667,0,0.126666666667,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 41.197875 -73.132054],0.038112069,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.55,0.06,0.0,0,0.0,0,0,0,0.39,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 41.998707 -72.571754],0.026777049,0.011764705882399999,0.0,0.0,0.0,0.0,0,0,0.0,0.258823529412,0.341176470588,0.0,0.0,0,0.011764705882399999,0,0,0,0.376470588235,0,0.0,36.17081747058825,70.417537,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 41.673431 -72.947881],0.025716949,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.58,0.0,0.0,0,0.0,0,0,0,0.42,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 41.761211 -72.678426],0.029068487999999996,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.03,0.9,0.0,0.0,0,0.0,0,0,0,0.07,0,0.0,36.17081747058825,73.271055,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 41.761211 -72.678426],0.03887069,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.03,0.9,0.0,0.0,0,0.0,0,0,0,0.07,0,0.0,36.17081747058825,73.271055,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 41.761489 -72.674259],0.041672414,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.04,0.84,0.0,0.0,0,0.0,0,0,0,0.0,0,0.12,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 41.667599 -72.788986],0.029710168999999998,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.23076923076900002,0.0,0.0,0.0,0,0.0,0,0,0,0.530769230769,0,0.238461538462,36.17081747058825,73.29454799999998,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 41.800375 -73.116499],0.026185246000000002,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.77,0.01,0.0,0,0.0,0,0,0,0.22,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 41.310833 -72.916944],0.034391525,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.196825396825,0.247619047619,0.0,0,0.0,0,0,0,0.311111111111,0,0.24444444444400001,36.17081747058825,74.400421,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 41.53732  -72.794543],0.029622807,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.42,0.0,0.0,0,0.0,0,0,0,0.47,0,0.11,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 41.550556 -73.043611],0.038277049,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.1,0.31,0.11,0.0,0,0.0,0,0,0,0.06,0,0.42,36.17081747058825,71.079312,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 41.523154 -72.075355],0.026342373,0.06,0.0,0.31,0.0,0.0,0,0,0.0,0.0,0.356666666667,0.0,0.0,0,0.0,0,0,0,0.256666666667,0,0.0166666666667,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 39.757891 -75.546034],0.034320187,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.19,0.11,0.1,0.0,0,0.0,0,0,0,0.6,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 39.812335 -75.455196],0.026553785,0.0,0.0,0.0,0.0,0.0,0,0,0.01,0.0,0.16,0.41,0.0,0,0.0,0,0,0,0.27,0,0.15,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 29.658023 -82.410107],0.012946939,0.306930693069,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.49504950495,0.0,0.0,0,0.0,0,0,0,0.19801980198,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 29.658023 -82.330383],0.018242857,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0076335877862600005,0.503816793893,0.0,0.0,0,0.0,0,0,0,0.48854961832099997,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 30.207145 -85.684373],0.008824561,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.09,0.0,0.65,0.0,0,0.0,0,0,0,0.26,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 28.511389 -80.794499],0.005737143,0.11,0.04,0.0,0.0,0.0,0,0,0.0,0.0,0.36,0.49,0.0,0,0.0,0,0,0,0.0,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 28.46889  -80.797555],0.005525,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 28.473057 -80.717831],0.0038465120000000003,0.0,0.16,0.19,0.08,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.57,0,0,0,0.0,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 26.059811 -80.20727 ],0.015984746,0.03,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.15,0,0.13,0,0,0,0.69,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 26.073144 -80.16949 ],0.018139683,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.11,0.04,0.19,0.0,0,0.0,0,0,0,0.66,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 26.099809 -80.108655],0.010953333,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.05,0.0,0.0,0,0.0,0,0,0,0.82,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 26.083143 -80.237586],0.016288888999999997,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.99,0.0,0.0,0,0.01,0,0,0,0.0,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 26.129531 -80.168379],0.026886792000000003,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0280373831776,0.0373831775701,0.0,0.0,0,0.0,0,0,0,0.934579439252,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 26.103421 -80.148101],0.014097561000000002,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.1,0.0,0.0,0,0.0,0,0,0,0.9,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 26.172029 -80.203658],0.018728814,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.1,0.07,0.0,0.0,0,0.0,0,0,0,0.83,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 26.015646 -80.247827],0.017962963000000002,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.13,0.0,0.0,0,0.32,0,0,0,0.49,0,0.06,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 26.918395 -82.002866],0.002825,0.541176470588,0.0235294117647,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.152941176471,0.0,0,0.282352941176,0,0,0,0.0,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 26.128425 -81.766754],0.007373913,0.0,0.0,0.0,0.0,0.0,0,0,0.3,0.0,0.15,0.19,0.0,0,0.01,0,0,0,0.35,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 30.356339 -81.635396],0.017387264,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.03,0.0,0,0.0,0,0,0,0.93,0,0.04,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 30.238288 -81.670119],0.014879828000000001,0.0,0.0,0.05,0.0,0.0,0,0,0.0,0.0,0.95,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 30.457461 -81.534258],0.007622451999999999,0.34,0.0,0.0,0.05,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.35,0,0,0,0.26,0,0.0,60.741851000000004,65.73236,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 30.550195 -87.26664 ],0.009688525,0.11,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.27,0.0,0.0,0,0.49,0,0,0,0.13,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 30.549084 -87.218582],0.009316666999999999,0.11,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.89,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 26.828673 -81.094234],0.01083,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.636942675159,0,0,0,0.363057324841,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 26.753953 -80.938676],0.008352380999999999,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.43,0.0,0.0,0,0.1,0,0,0,0.47,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 27.507536 -81.441463],0.006969565,0.0,0.0,0.03,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.16,0,0,0,0.81,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 27.943634 -82.276202],0.013068966000000001,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.13,0.0,0.0,0,0.26,0,0,0,0.61,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.081818,4.763196199999999
NO2,[ 27.920578 -82.446206],0.017314815,0.0,0.0,0.549019607843,0.0,0.0,0,0,0.0,0.0,0.0,0.20261437908500002,0.0,0,0.0,0,0,0,0.143790849673,0,0.104575163399,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 27.88669  -82.481206],0.016509091,0.0,0.0,0.42,0.0,0.0,0,0,0.0,0.0,0.05,0.0,0.0,0,0.0,0,0,0,0.53,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 27.945855 -82.505096],0.033326923,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.44117647058799997,0.0,0.0,0,0.0,0,0,0,0.558823529412,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 27.974187 -82.517318],0.023053571000000002,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.01,0.68,0.0,0,0.0,0,0,0,0.31,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 27.961132 -82.438427],0.019967468999999998,0.0,0.0,0.0,0.0,0.0,0,0,0.33,0.0,0.62,0.01,0.0,0,0.0,0,0,0,0.04,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 26.651461 -81.866475],0.0066104169999999995,0.0,0.0,0.89,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.11,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 27.043942 -80.481442],0.005185246,0.0,0.41,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.43,0,0,0,0.16,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 25.447612 -80.444779],0.004225,0.18,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.82,0,0,0,0.0,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 25.447611 -80.368666],0.005743103,0.529100529101,0.0,0.0,0.470899470899,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 28.551112 -81.345347],0.021826316000000002,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.19,0.68,0.0,0,0.0,0,0,0,0.13,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 26.715064 -80.062542],0.013055115,0.0,0.0,0.42,0.0,0.0,0,0,0.0,0.0,0.51,0.0,0.0,0,0.0,0,0,0,0.07,0,0.0,36.17081747058825,73.72654200000002,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 26.763674 -80.062542],0.010476289,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.324324324324,0.0337837837838,0.0,0.0,0,0.0,0,0,0,0.641891891892,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 26.770897 -80.083931],0.010880768999999998,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.6,0.13,0.0,0.0,0,0.0,0,0,0,0.12,0,0.15,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 27.946688 -82.731767],0.013737036999999999,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.05,0.14,0.0,0.0,0,0.0,0,0,0,0.81,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 27.785866 -82.739875],0.015761077,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.392523364486,0.0,0.0,0,0.0,0,0,0,0.607476635514,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 27.785866 -82.739875],0.017253333,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.392523364486,0.0,0.0,0,0.0,0,0,0,0.607476635514,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 27.863635 -82.623153],0.013333333000000001,0.0,0.0,0.12,0.55,0.0,0,0,0.0,0.0,0.25,0.0,0.0,0,0.03,0,0,0,0.05,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 27.8928   -82.791492],0.018190908999999998,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.137931034483,0,0,0,0.862068965517,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 28.050295 -82.771768],0.013325,0.27,0.0,0.0,0.04,0.0,0,0,0.0,0.01,0.0,0.0,0.0,0,0.27,0,0,0,0.41,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 28.090299 -82.700707],0.007938596,0.0,0.0,0.01,0.27,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.47,0,0,0,0.25,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 28.163902 -82.773713],0.007371666999999999,0.0,0.0,0.42,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.31,0,0.27,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 27.88086  -81.828693],0.012755357,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.125,0.0,0.0,0,0.23,0,0,0,0.63,0,0.015,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 27.82975  -81.933973],0.0037,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 27.892804 -81.965084],0.012166666999999999,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0916030534351,0.0,0.763358778626,0,0.0,0,0,0,0.145038167939,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 28.091407 -81.941471],0.014966,0.0,0.0,0.231481481481,0.0,0.0,0,0,0.768518518519,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 30.951572 -87.150803],0.007616667,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.2,0.0,0.0,0,0.52,0,0,0,0.28,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 30.951572 -87.150803],0.009393443000000001,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.2,0.0,0.0,0,0.52,0,0,0,0.28,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 28.812214 -81.323121],0.013397826000000002,0.1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.9,0,0,0,0.0,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 27.451984 -80.329216],0.01347381,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.06,0.0,0.0,0,0.0,0,0,0,0.78,0,0.16,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 28.865268 -81.317565],0.011988235,0.393700787402,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.606299212598,0,0,0,0.0,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 32.777455 -83.641096],0.018923077,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,1.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 32.141593 -81.159557],0.014421568999999999,0.697247706422,0.0,0.0,0.0,0.0,0,0,0.0,0.0917431192661,0.0,0.0,0.0,0,0.0,0,0,0,0.211009174312,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 31.552674 -84.169352],0.016160417,0.02,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.435,0.0,0.0,0,0.07,0,0,0,0.14,0,0.335,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 34.259538 -85.178562],0.021661537999999998,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.13,0.3,0.0,0.0,0,0.0,0,0,0,0.37,0,0.2,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 33.752625 -84.383325],0.032110152999999995,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.48,0.52,0.0,0,0.0,0,0,0,0.0,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 33.770662 -84.387427],0.031130612000000002,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.3675,0.5,0.0,0,0.105,0,0,0,0.0,0,0.0275,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 33.803162 -84.471041],0.021781579,0.175,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.1,0.5,0.0,0,0.0,0,0,0,0.195,0,0.03,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 33.80233  -84.435576],0.020720455,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.005,0.0175,0.71,0.0,0,0.0,0,0,0,0.25,0,0.0175,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 33.652609 -84.383537],0.015556757,0.25,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0775,0.5,0.0,0,0.0,0,0,0,0.035,0,0.1375,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 31.180893 -81.504622],0.0136,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.11,0.0,0.0,0,0.0,0,0,0,0.85,0,0.04,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 30.862423 -83.284597],0.017165217,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.03,0.78,0.0,0.0,0,0.0,0,0,0,0.19,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 32.455976 -84.937153],0.020508000000000002,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.02,0.0,0.0,0.0,0,0.0,0,0,0,0.98,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 33.459305 -81.938448],0.025487755,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.15652173912999998,0.2,0.0,0.0,0,0.0,0,0,0,0.6434782608699999,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 34.97889 -85.30098],0.01994375,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.06,0.0,0.0,0,0.0,0,0,0,0.44,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 41.876977 -87.629496],0.052589286,0.0,0.0,0.0,0.0,0.0,0,0,0.08,0.0,0.92,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 41.747255 -87.731996],0.040055556,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.056603773584900006,0.471698113208,0.0,0,0.0,0,0,0,0.471698113208,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 41.935309 -87.782281],0.039254545,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.08675799086760001,0.456621004566,0.0,0,0.0,0,0,0,0.456621004566,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 41.904477 -87.637275],0.045711111,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.75,0.0,0.0,0,0.0,0,0,0,0.25,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 41.697813 -87.531711],0.035888889,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1.0,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 41.755832 -87.54535 ],0.028490196000000002,0.0,0.0,0.23,0.0,0.0,0,0,0.0,0.72,0.04,0.0,0.0,0,0.0,0,0,0,0.0,0,0.01,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 41.885032 -87.762557],0.052365385,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0322580645161,0.322580645161,0.460829493088,0.0,0,0.0,0,0,0,0.18433179723499998,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 41.979476 -87.670057],0.051160714,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0825688073394,0.0,0.0,0,0.0,0,0,0,0.917431192661,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 41.922533 -87.633665],0.033227437,0.0,0.0,0.07,0.0,0.0,0,0,0.0,0.61,0.2,0.12,0.0,0,0.0,0,0,0,0.0,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 41.907811 -87.644221],0.044836364000000004,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.57,0.0,0.0,0,0.0,0,0,0,0.29,0,0.14,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 41.616424 -87.557822],0.026596724,0.44,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.25,0.0,0.0,0,0.0,0,0,0,0.31,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,6.8286539999999984
NO2,[ 41.984332 -87.792002],0.043125,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.22834645669300002,0.314960629921,0.0,0,0.0,0,0,0,0.45669291338600004,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 41.545034 -87.694491],0.045366667,0.0,0.0,0.0,0.0,0.0,0,0,0.12,0.37,0.3,0.0,0.0,0,0.0,0,0,0,0.21,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 41.888365 -87.798392],0.052533333,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.444444444444,0.48309178744,0.0,0,0.0,0,0,0,0.0724637681159,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 41.605312 -87.649213],0.046555556,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.02,0.5,0.0,0,0.0,0,0,0,0.48,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 41.868087 -87.899784],0.049733333,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.105,0.35,0.5,0.0,0,0.0,0,0,0,0.045,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
NO2,[ 41.662109 -87.696467],0.04705,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.305,0.5,0.035,0,0.04,0,0,0,0.12,0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
