Parameter Name,Latitude,Longitude,Sample Collection Start Time,ppm,forest,open_land,water,wetland,transitional,urban_public_institution,commercial,transportation,crop_land,medium_density_residential,industrial,outdoor_temperature,solar_radiation,wind_speed_resultant
Acceptable PM2.5 Aqi and Speciation Mass,42.325184,-71.05608000000002,559.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.02,22.327976190500003,1.83333333333,4.06488095238
Acceptable PM2.5 Aqi and Speciation Mass,42.325184,-71.05608000000002,560.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.02,22.327976190500003,1.83333333333,4.06488095238
Acceptable PM2.5 Aqi and Speciation Mass,42.325184,-71.05608000000002,562.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.02,22.327976190500003,1.83333333333,4.06488095238
Acceptable PM2.5 Aqi and Speciation Mass,42.325184,-71.05608000000002,563.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.02,22.327976190500003,1.83333333333,4.06488095238
Acceptable PM2.5 Aqi and Speciation Mass,42.325184,-71.05608000000002,564.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.02,22.327976190500003,1.83333333333,4.06488095238
Acceptable PM2.5 Aqi and Speciation Mass,42.325184,-71.05608000000002,565.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.02,22.327976190500003,1.83333333333,4.06488095238
Acceptable PM2.5 Aqi and Speciation Mass,42.325184,-71.05608000000002,566.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.02,22.327976190500003,1.83333333333,4.06488095238
Acceptable PM2.5 Aqi and Speciation Mass,42.325184,-71.05608000000002,567.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.02,22.327976190500003,1.83333333333,4.06488095238
Acceptable PM2.5 Aqi and Speciation Mass,42.325184,-71.05608000000002,568.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.02,22.327976190500003,1.83333333333,4.06488095238
Acceptable PM2.5 Aqi and Speciation Mass,42.325184,-71.05608000000002,569.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.02,22.327976190500003,1.83333333333,4.06488095238
Acceptable PM2.5 Aqi and Speciation Mass,42.325184,-71.05608000000002,570.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.02,22.327976190500003,1.83333333333,4.06488095238
Acceptable PM2.5 Aqi and Speciation Mass,42.325184,-71.05608000000002,571.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.02,22.327976190500003,1.83333333333,4.06488095238
Acceptable PM2.5 Aqi and Speciation Mass,42.325184,-71.05608000000002,572.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.02,22.327976190500003,1.83333333333,4.06488095238
Acceptable PM2.5 Aqi and Speciation Mass,42.325184,-71.05608000000002,573.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.02,22.327976190500003,1.83333333333,4.06488095238
Acceptable PM2.5 Aqi and Speciation Mass,42.325184,-71.05608000000002,574.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.02,22.327976190500003,1.83333333333,4.06488095238
Acceptable PM2.5 Aqi and Speciation Mass,42.325184,-71.05608000000002,575.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.02,22.327976190500003,1.83333333333,4.06488095238
Acceptable PM2.5 Aqi and Speciation Mass,42.325184,-71.05608000000002,576.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.02,22.327976190500003,1.83333333333,4.06488095238
Acceptable PM2.5 Aqi and Speciation Mass,42.325184,-71.05608000000002,577.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.02,22.327976190500003,1.83333333333,4.06488095238
Acceptable PM2.5 Aqi and Speciation Mass,42.325184,-71.05608000000002,578.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.02,22.327976190500003,1.83333333333,4.06488095238
Acceptable PM2.5 Aqi and Speciation Mass,42.325184,-71.05608000000002,579.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.02,22.327976190500003,1.83333333333,4.06488095238
Acceptable PM2.5 Aqi and Speciation Mass,42.325184,-71.05608000000002,580.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.02,22.327976190500003,1.83333333333,4.06488095238
Acceptable PM2.5 Aqi and Speciation Mass,42.474671,-70.971358,585.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Acceptable PM2.5 Aqi and Speciation Mass,42.474671,-70.971358,586.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Acceptable PM2.5 Aqi and Speciation Mass,42.474671,-70.971358,587.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Acceptable PM2.5 Aqi and Speciation Mass,42.474671,-70.971358,588.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Acceptable PM2.5 Aqi and Speciation Mass,42.474671,-70.971358,589.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Acceptable PM2.5 Aqi and Speciation Mass,42.474671,-70.971358,590.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Acceptable PM2.5 Aqi and Speciation Mass,42.474671,-70.971358,591.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Acceptable PM2.5 Aqi and Speciation Mass,42.474671,-70.971358,592.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Acceptable PM2.5 Aqi and Speciation Mass,42.474671,-70.971358,593.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Acceptable PM2.5 Aqi and Speciation Mass,42.474671,-70.971358,594.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Acceptable PM2.5 Aqi and Speciation Mass,42.474671,-70.971358,595.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Acceptable PM2.5 Aqi and Speciation Mass,42.474671,-70.971358,596.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Acceptable PM2.5 Aqi and Speciation Mass,42.474671,-70.971358,597.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Acceptable PM2.5 Aqi and Speciation Mass,42.474671,-70.971358,598.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Acceptable PM2.5 Aqi and Speciation Mass,42.474671,-70.971358,599.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Acceptable PM2.5 Aqi and Speciation Mass,42.474671,-70.971358,600.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Acceptable PM2.5 Aqi and Speciation Mass,42.474671,-70.971358,601.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Acceptable PM2.5 Aqi and Speciation Mass,42.474671,-70.971358,602.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Acceptable PM2.5 Aqi and Speciation Mass,42.474671,-70.971358,603.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Acceptable PM2.5 Aqi and Speciation Mass,42.474671,-70.971358,604.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Acceptable PM2.5 Aqi and Speciation Mass,42.474671,-70.971358,605.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Acceptable PM2.5 Aqi and Speciation Mass,42.474671,-70.971358,606.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Acceptable PM2.5 Aqi and Speciation Mass,42.474671,-70.971358,607.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Acceptable PM2.5 Aqi and Speciation Mass,42.474671,-70.971358,608.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Acceptable PM2.5 Aqi and Speciation Mass,42.474671,-70.971358,609.0,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Acceptable PM2.5 Aqi and Speciation Mass,42.474671,-70.971358,610.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Acceptable PM2.5 Aqi and Speciation Mass,42.474671,-70.971358,611.0,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Acceptable PM2.5 Aqi and Speciation Mass,42.474671,-70.971358,612.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Acceptable PM2.5 Aqi and Speciation Mass,42.474671,-70.971358,613.0,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Acceptable PM2.5 Aqi and Speciation Mass,42.474671,-70.971358,614.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Acceptable PM2.5 Aqi and Speciation Mass,42.474671,-70.971358,615.0,0.013000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Acceptable PM2.5 Aqi and Speciation Mass,42.474671,-70.971358,616.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Acceptable PM2.5 Aqi and Speciation Mass,42.474671,-70.971358,617.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Acceptable PM2.5 Aqi and Speciation Mass,42.474671,-70.971358,618.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Acceptable PM2.5 Aqi and Speciation Mass,42.474671,-70.971358,619.0,0.013000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Acceptable PM2.5 Aqi and Speciation Mass,42.474671,-70.971358,620.0,0.013000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Acceptable PM2.5 Aqi and Speciation Mass,42.474671,-70.971358,621.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Acceptable PM2.5 Aqi and Speciation Mass,42.474671,-70.971358,622.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Acceptable PM2.5 Aqi and Speciation Mass,42.474671,-70.971358,623.0,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Acceptable PM2.5 Aqi and Speciation Mass,42.474671,-70.971358,624.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Acceptable PM2.5 Aqi and Speciation Mass,42.474671,-70.971358,625.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Acceptable PM2.5 Aqi and Speciation Mass,42.474671,-70.971358,626.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Acceptable PM2.5 Aqi and Speciation Mass,42.474671,-70.971358,627.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Acceptable PM2.5 Aqi and Speciation Mass,42.474671,-70.971358,628.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.1964285714299998,2.15357142857
Acceptable PM2.5 Aqi and Speciation Mass,42.3631,-71.0542,632.0,0.005,0.0,0.0,0.0,0.0,0.05,0.0,0.28,0.19,0.0,0.0,0.0,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3631,-71.0542,633.0,0.008,0.0,0.0,0.0,0.0,0.05,0.0,0.28,0.19,0.0,0.0,0.0,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3631,-71.0542,634.0,0.006,0.0,0.0,0.0,0.0,0.05,0.0,0.28,0.19,0.0,0.0,0.0,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3631,-71.0542,635.0,0.004,0.0,0.0,0.0,0.0,0.05,0.0,0.28,0.19,0.0,0.0,0.0,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3631,-71.0542,636.0,0.004,0.0,0.0,0.0,0.0,0.05,0.0,0.28,0.19,0.0,0.0,0.0,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3631,-71.0542,637.0,0.003,0.0,0.0,0.0,0.0,0.05,0.0,0.28,0.19,0.0,0.0,0.0,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3631,-71.0542,638.0,0.002,0.0,0.0,0.0,0.0,0.05,0.0,0.28,0.19,0.0,0.0,0.0,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3631,-71.0542,639.0,-0.001,0.0,0.0,0.0,0.0,0.05,0.0,0.28,0.19,0.0,0.0,0.0,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3631,-71.0542,640.0,0.001,0.0,0.0,0.0,0.0,0.05,0.0,0.28,0.19,0.0,0.0,0.0,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3631,-71.0542,641.0,0.007,0.0,0.0,0.0,0.0,0.05,0.0,0.28,0.19,0.0,0.0,0.0,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3631,-71.0542,642.0,0.014,0.0,0.0,0.0,0.0,0.05,0.0,0.28,0.19,0.0,0.0,0.0,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3631,-71.0542,643.0,0.01,0.0,0.0,0.0,0.0,0.05,0.0,0.28,0.19,0.0,0.0,0.0,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3631,-71.0542,644.0,0.017,0.0,0.0,0.0,0.0,0.05,0.0,0.28,0.19,0.0,0.0,0.0,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3631,-71.0542,645.0,0.01,0.0,0.0,0.0,0.0,0.05,0.0,0.28,0.19,0.0,0.0,0.0,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3631,-71.0542,646.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.05,0.0,0.28,0.19,0.0,0.0,0.0,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3631,-71.0542,649.0,0.005,0.0,0.0,0.0,0.0,0.05,0.0,0.28,0.19,0.0,0.0,0.0,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3631,-71.0542,650.0,0.007,0.0,0.0,0.0,0.0,0.05,0.0,0.28,0.19,0.0,0.0,0.0,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3631,-71.0542,651.0,0.006,0.0,0.0,0.0,0.0,0.05,0.0,0.28,0.19,0.0,0.0,0.0,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3631,-71.0542,652.0,0.006,0.0,0.0,0.0,0.0,0.05,0.0,0.28,0.19,0.0,0.0,0.0,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3631,-71.0542,653.0,0.004,0.0,0.0,0.0,0.0,0.05,0.0,0.28,0.19,0.0,0.0,0.0,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3631,-71.0542,654.0,0.002,0.0,0.0,0.0,0.0,0.05,0.0,0.28,0.19,0.0,0.0,0.0,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3631,-71.0542,655.0,0.005,0.0,0.0,0.0,0.0,0.05,0.0,0.28,0.19,0.0,0.0,0.0,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3631,-71.0542,656.0,0.006,0.0,0.0,0.0,0.0,0.05,0.0,0.28,0.19,0.0,0.0,0.0,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3631,-71.0542,657.0,0.005,0.0,0.0,0.0,0.0,0.05,0.0,0.28,0.19,0.0,0.0,0.0,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3631,-71.0542,658.0,0.003,0.0,0.0,0.0,0.0,0.05,0.0,0.28,0.19,0.0,0.0,0.0,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3631,-71.0542,659.0,0.002,0.0,0.0,0.0,0.0,0.05,0.0,0.28,0.19,0.0,0.0,0.0,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3631,-71.0542,660.0,0.001,0.0,0.0,0.0,0.0,0.05,0.0,0.28,0.19,0.0,0.0,0.0,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3631,-71.0542,661.0,0.006,0.0,0.0,0.0,0.0,0.05,0.0,0.28,0.19,0.0,0.0,0.0,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3631,-71.0542,662.0,0.007,0.0,0.0,0.0,0.0,0.05,0.0,0.28,0.19,0.0,0.0,0.0,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3631,-71.0542,677.0,0.026000000000000002,0.0,0.0,0.0,0.0,0.05,0.0,0.28,0.19,0.0,0.0,0.0,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3631,-71.0542,678.0,0.006,0.0,0.0,0.0,0.0,0.05,0.0,0.28,0.19,0.0,0.0,0.0,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3294,-71.0825,680.0,0.009000000000000001,0.0,0.03,0.0,0.0,0.01,0.19,0.36,0.07,0.0,0.0,0.01,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3294,-71.0825,681.0,0.017,0.0,0.03,0.0,0.0,0.01,0.19,0.36,0.07,0.0,0.0,0.01,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3294,-71.0825,682.0,0.006,0.0,0.03,0.0,0.0,0.01,0.19,0.36,0.07,0.0,0.0,0.01,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3294,-71.0825,683.0,0.007,0.0,0.03,0.0,0.0,0.01,0.19,0.36,0.07,0.0,0.0,0.01,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3294,-71.0825,684.0,0.009000000000000001,0.0,0.03,0.0,0.0,0.01,0.19,0.36,0.07,0.0,0.0,0.01,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3294,-71.0825,685.0,0.007,0.0,0.03,0.0,0.0,0.01,0.19,0.36,0.07,0.0,0.0,0.01,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3294,-71.0825,686.0,0.006,0.0,0.03,0.0,0.0,0.01,0.19,0.36,0.07,0.0,0.0,0.01,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3294,-71.0825,687.0,0.005,0.0,0.03,0.0,0.0,0.01,0.19,0.36,0.07,0.0,0.0,0.01,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3294,-71.0825,688.0,0.009000000000000001,0.0,0.03,0.0,0.0,0.01,0.19,0.36,0.07,0.0,0.0,0.01,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3294,-71.0825,689.0,0.007,0.0,0.03,0.0,0.0,0.01,0.19,0.36,0.07,0.0,0.0,0.01,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3294,-71.0825,690.0,0.007,0.0,0.03,0.0,0.0,0.01,0.19,0.36,0.07,0.0,0.0,0.01,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3294,-71.0825,691.0,0.004,0.0,0.03,0.0,0.0,0.01,0.19,0.36,0.07,0.0,0.0,0.01,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3294,-71.0825,692.0,0.005,0.0,0.03,0.0,0.0,0.01,0.19,0.36,0.07,0.0,0.0,0.01,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3294,-71.0825,693.0,0.008,0.0,0.03,0.0,0.0,0.01,0.19,0.36,0.07,0.0,0.0,0.01,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3294,-71.0825,697.0,0.008,0.0,0.03,0.0,0.0,0.01,0.19,0.36,0.07,0.0,0.0,0.01,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3294,-71.0825,698.0,0.01,0.0,0.03,0.0,0.0,0.01,0.19,0.36,0.07,0.0,0.0,0.01,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3294,-71.0825,699.0,0.008,0.0,0.03,0.0,0.0,0.01,0.19,0.36,0.07,0.0,0.0,0.01,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3294,-71.0825,700.0,0.006,0.0,0.03,0.0,0.0,0.01,0.19,0.36,0.07,0.0,0.0,0.01,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3294,-71.0825,701.0,0.008,0.0,0.03,0.0,0.0,0.01,0.19,0.36,0.07,0.0,0.0,0.01,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3294,-71.0825,702.0,0.005,0.0,0.03,0.0,0.0,0.01,0.19,0.36,0.07,0.0,0.0,0.01,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3294,-71.0825,703.0,0.001,0.0,0.03,0.0,0.0,0.01,0.19,0.36,0.07,0.0,0.0,0.01,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3294,-71.0825,704.0,0.004,0.0,0.03,0.0,0.0,0.01,0.19,0.36,0.07,0.0,0.0,0.01,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3294,-71.0825,705.0,0.005,0.0,0.03,0.0,0.0,0.01,0.19,0.36,0.07,0.0,0.0,0.01,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3294,-71.0825,706.0,0.005,0.0,0.03,0.0,0.0,0.01,0.19,0.36,0.07,0.0,0.0,0.01,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3294,-71.0825,707.0,0.005,0.0,0.03,0.0,0.0,0.01,0.19,0.36,0.07,0.0,0.0,0.01,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3294,-71.0825,708.0,0.007,0.0,0.03,0.0,0.0,0.01,0.19,0.36,0.07,0.0,0.0,0.01,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3294,-71.0825,709.0,0.006,0.0,0.03,0.0,0.0,0.01,0.19,0.36,0.07,0.0,0.0,0.01,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3294,-71.0825,710.0,0.004,0.0,0.03,0.0,0.0,0.01,0.19,0.36,0.07,0.0,0.0,0.01,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3294,-71.0825,711.0,0.005,0.0,0.03,0.0,0.0,0.01,0.19,0.36,0.07,0.0,0.0,0.01,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3294,-71.0825,712.0,0.005,0.0,0.03,0.0,0.0,0.01,0.19,0.36,0.07,0.0,0.0,0.01,23.7761904762,1.05952380952,8.49702380952
Acceptable PM2.5 Aqi and Speciation Mass,42.3294,-71.0825,713.0,0.003,0.0,0.03,0.0,0.0,0.01,0.19,0.36,0.07,0.0,0.0,0.01,23.7761904762,1.05952380952,8.49702380952
