,Roadway ID,From Measure,TMC,Route Number,Direction,Community(ies),Segment Begin Location,Segment End Location,Length,Lanes,Speed,AM,AM.1,AM Delay,AM Average,AM 5%,AM.2,AM.3,PM,PM.1,PM Delay,PM Average,PM 5%,PM.2,PM.3
196,7.0,29830.8451,129+08582,I-93,Northbound,"BOSTON, SOMERVILLE",US-1/Exit 27,Cambridge St,1.15028522434,4.0,45,57.1283280628,26,0.0157842811219,1.01525813842,1.11538461538,1.2695184014,0.0489646026727,36.3495886609,18.7254901961,0.616154902226,1.59561640549,5.27272727273,0.807768636909,115.254237288
197,7.0,31386.8682,129+08583,I-93,Northbound,"BOSTON, SOMERVILLE",Cambridge St,I-93,1.38471383203,4.0,45,62.2636129696,26,0.0261446897044,1.02788766902,1.10344827586,1.38363584377,0.0247040658775,35.587654321,21.7637446809,0.748477936585,1.79837646569,4.26666666667,0.790836762689,139.259259259
198,7.0,33103.2907,129+04127,I-93,Northbound,"MEDFORD, SOMERVILLE",I-93,Mystic Ave/Exit 30,0.543804608643,4.0,55,65.0559506379,0,0.0651401840184,1.07599688135,1.14754098361,1.18283546614,0,34.8286955622,22.1881924921,0.865574546752,2.00983697121,4.66666666667,0.633249010222,150.127236992
199,7.0,33972.2017,129P04127,I-93,Northbound,MEDFORD,Mystic Ave/Exit 30,Mystic Ave/Exit 30,0.258317307765,4.0,55,66.5807846446,9,0.056090480273,1.06637373499,1.14516129032,1.21055972081,0.0759333473951,31.7817794353,21.527676951,1.0428037326,2.23398441691,5.07142857143,0.577850535187,169.086840703
200,7.0,34380.8479,129+04128,I-93,Northbound,MEDFORD,Mystic Ave/Exit 30,Mystic Valley Pkwy/Exit 31,0.290141785151,4.0,55,62.1201269266,0,0.0427936082394,1.04635974226,1.14035087719,1.12945685321,0,34.2409923821,24.6994544037,0.82920873881,1.89830946704,3.61111111111,0.622563497857,158.49289685
201,7.0,34840.9985,129P04128,I-93,Northbound,MEDFORD,Mystic Valley Pkwy/Exit 31,Mystic Valley Pkwy/Exit 31,0.408357167353,4.0,55,65.0585146287,26.625,0.0398937523189,1.04521291929,1.11475409836,1.18288208416,0.205765727146,33.7736099755,24.0792951542,0.894182052968,2.0134063267,4,0.614065635918,167.048242028
202,7.0,35491.2628,129+04129,I-93,Northbound,MEDFORD,Mystic Valley Pkwy/Exit 31,MA-60/Exit 32,0.221967684424,4.0,55,62.650738971,22.6,0.0485993110959,1.05345924221,1.15789473684,1.13910434493,0.533392599178,34.5872245806,26.7327072153,0.82565365997,1.90821902597,3.3,0.628858628737,162.716798059
203,7.0,35834.2658,129P04129,I-93,Northbound,MEDFORD,MA-60/Exit 32,MA-60/Exit 32,0.438126739636,4.0,55,63.3312101911,22.6595744681,0.038309271941,1.04214019914,1.13793103448,1.15147654893,1.26047603084,41.5734534778,28.0065277429,0.53413776163,1.58755153779,3,0.755880972323,96.7824238129
204,7.0,36538.5539,129+04130,I-93,Northbound,MEDFORD,MA-60/Exit 32,MA-28/Fellsway/Exit 33,0.248182214984,4.0,55,63.9348286077,25.7941176471,0.0429332441303,1.04794212261,1.13559322034,1.16245142923,1.72661870504,44.3214765795,28.4199175389,0.458223123835,1.51168248828,2.79166666667,0.805845028718,78.2463033812
205,7.0,36918.1135,129P04130,I-93,Northbound,MEDFORD,MA-28/Fellsway/Exit 33,MA-28/Fellsway/Exit 33,0.444991802812,4.0,55,64.038553692,21.8571428571,0.0278446795636,1.03062914752,1.15789473684,1.16433733985,5.67196689174,41.9965354331,26.2200570342,0.519598371615,1.57155820878,3.3,0.76357337151,106.028346457
206,7.0,37639.2168,129+04131,I-93,Northbound,"MEDFORD, STONEHAM",MA-28/Fellsway/Exit 33,MA-28/Main St/Exit 34,1.79399254131,4.0,65,63.5845853056,24.3005181347,0.0345340231409,1.03798742545,1.40425531915,0.978224389317,4.76641284215,49.0991538079,25.1533596838,0.312926077898,1.34421868569,2.75,0.755371597044,30.2239920358
207,7.0,40500.6638,129P04131,I-93,Northbound,STONEHAM,MA-28/Main St/Exit 34,MA-28/Main St/Exit 34,0.126185782721,4.0,65,66.1819051669,26.125984252,0.037026997636,1.04258104728,1.76923076923,1.01818315641,9.72145439081,56.6633247089,24.3910209993,0.189320760589,1.21771887468,3.13636363636,0.87174345706,35.7309184994
208,7.0,40713.508,129+04132,I-93,Northbound,STONEHAM,MA-28/Main St/Exit 34,Fallon Rd/Exit 35,0.726276995958,4.0,65,63.8836705984,21.8408812729,0.082064289816,1.09574167145,3.04347826087,0.982825701514,21.2184828482,51.0473498987,24.2464975388,0.318236474381,1.37127588678,4.11764705882,0.785343844595,67.595179695
209,7.0,41876.4828,129P04132,I-93,Northbound,STONEHAM,Fallon Rd/Exit 35,Fallon Rd/Exit 35,0.2119708243,4.0,65,59.5418015404,22.7294407895,0.15055255092,1.17564464274,3.5,0.916027716005,32.5750641813,44.9155985227,24.0241776778,0.478695959959,1.55847861995,4.375,0.691009208042,92.7308277211
210,7.0,42209.9025,129+04133,I-93,Northbound,"STONEHAM, WINCHESTER",Fallon Rd/Exit 35,Montvale Ave/Exit 36,0.432451741214,4.0,65,59.432873539,25.8491198659,0.152399445412,1.17779935298,2.8,0.9143519006,30.1484679372,46.5906383868,26.509487666,0.430669503398,1.50244775396,3.5,0.716779052105,79.2895204263
211,7.0,42881.8338,129P04133,I-93,Northbound,"STONEHAM, WOBURN",Montvale Ave/Exit 36,Montvale Ave/Exit 36,0.385686004896,4.0,65,59.3781983506,25.7140751658,0.165401462208,1.19572506361,2.95833333333,0.913510743855,34.4343412984,48.5850740002,25.4948750801,0.389876754858,1.46135415992,3.73684210526,0.747462676926,78.6480529023
212,7.0,43511.8089,129+04134,I-93,Northbound,"STONEHAM, WOBURN",Montvale Ave/Exit 36,I-95/MA-128/Exit 37,1.11100481069,4.0,65,50.1877675841,25.5709546627,0.299988049807,1.33498665562,3.19047619048,0.772119501294,66.373088685,46.4980482434,27.3322580645,0.394854353904,1.44092069519,3.04545454545,0.71535458836,52.1269142228
213,7.0,45293.563,129P04134,I-93,Northbound,"READING, STONEHAM",I-95/MA-128/Exit 37,I-95/MA-128/Exit 37,0.525489760645,4.0,65,49.4642313546,29.151092233,0.317475334877,1.35451412395,2.39285714286,0.760988174687,40.1339421613,54.3855299258,23.6262341326,0.207712242215,1.23194533714,2.23333333333,0.836700460397,17.2909257189
214,7.0,46132.6339,129+04135,I-93,Northbound,"READING, WILMINGTON, WOBURN",I-95/MA-128/Exit 37,MA-129/Exit 38,2.38828109774,4.0,65,67.4862257583,0,0.0195050977107,1.02243086237,1.078125,1.03824962705,0,59.9100979132,24.386746988,0.131935399199,1.15172570908,2.55555555556,0.921693814049,19.7013153991
215,7.0,49966.0377,129P04135,I-93,Northbound,WILMINGTON,MA-129/Exit 38,MA-129/Exit 38,0.317216501977,4.0,65,67.5022480535,0,0.0555259525446,1.06663114305,1.14285714286,1.0384961239,0,61.6372469636,22.4866071429,0.140104043509,1.16812485221,2,0.948265337901,10.8825910931
216,7.0,50469.0693,129+04136,I-93,Northbound,WILMINGTON,MA-129/Exit 38,Concord St/Exit 39,0.949266702152,4.0,65,67.7323882225,0,0.0162739147375,1.01871500195,1.09523809524,1.04203674188,0,62.2866700456,23.6593673966,0.0937227534708,1.10778116649,1.86486486486,0.95825646224,9.99898631526
217,7.0,51987.7586,129P04136,I-93,Northbound,WILMINGTON,Concord St/Exit 39,Concord St/Exit 39,0.279088377472,4.0,65,68.2406961471,0,0.0220978802414,1.02578086028,1.09375,1.0498568638,0,63.1908112583,22.7556053812,0.0923622814249,1.107755995,1.94444444444,0.97216632705,11.0761589404
218,7.0,52427.7119,129+04137,I-93,Northbound,WILMINGTON,Concord St/Exit 39,MA-62/Exit 40,1.18722280882,4.0,65,68.2599118943,0,0.0218503664777,1.02549209422,1.09375,1.05015249068,0,63.3164391811,23.4490644491,0.0904783416493,1.10555806526,2,0.974099064324,11.5857085508
219,7.0,54331.0868,129P04137,I-93,Northbound,WILMINGTON,MA-62/Exit 40,MA-62/Exit 40,0.263871417565,4.0,65,68.3353813559,30.8888888889,0.0329520426865,1.03899325051,1.109375,1.05131355932,0.228813559322,63.5397034931,22.4469525959,0.0992210472309,1.11741157256,1.97222222222,0.977533899894,10.7961007311
220,7.0,54747.2977,129+04138,I-93,Northbound,WILMINGTON,MA-62/Exit 40,MA-125/Ballardvale St/Exit 41,0.245167944227,4.0,65,66.9286720867,28.6666666667,0.0393339162534,1.04588956896,1.12903225806,1.02967187826,0.624390243902,62.5511948908,22.349609375,0.102071432924,1.11908333841,2.05882352941,0.962326075243,12.6576019778
221,7.0,55131.2865,129P04138,I-93,Northbound,WILMINGTON,MA-125/Ballardvale St/Exit 41,MA-125/Ballardvale St/Exit 41,0.602115792983,4.0,65,69.1395276569,22.4102564103,0.0227399608061,1.02690895362,1.09230769231,1.06368504088,0.969546302051,62.86342711,22.2266139657,0.109379609198,1.12943253755,2.53571428571,0.967129647846,18.6352941176
222,7.0,56091.1163,129+04139,I-93,Northbound,"ANDOVER, TEWKSBURY, WILMINGTON",MA-125/Ballardvale St/Exit 41,Dascomb Rd/Exit 42,2.5335307982,3.0,65,66.8412128466,24,0.0152968387236,1.01733641722,1.07936507937,1.02832635149,1.50807899461,57.402106937,25.37109375,0.162904858609,1.18462550642,2.51851851852,0.883109337492,24.4245676804
223,8.0,0.0,129-04138,I-93,Southbound,"ANDOVER, TEWKSBURY, WILMINGTON",Dascomb Rd/Exit 42,MA-125/Ballardvale St/Exit 41,2.78681652131,3.0,65,54.3911840285,24.2393162393,0.233554728823,1.26858793815,3.45,0.836787446592,49.9545364697,67.4016327353,29.4024390244,0.0206209333745,1.02371407338,1.11290322581,1.03694819593,1.98347107438
224,8.0,4477.7405,129N04138,I-93,Southbound,WILMINGTON,MA-125/Ballardvale St/Exit 41,MA-125/Ballardvale St/Exit 41,0.312060653396,4.0,65,51.8252646726,22.2015619189,0.312666067167,1.36998817948,4.73333333333,0.797311764194,66.3336416898,69.083061718,0,0.0234492769088,1.02774831101,1.09230769231,1.06281633412,0
225,8.0,4958.7824,129-04137,I-93,Southbound,WILMINGTON,MA-125/Ballardvale St/Exit 41,MA-62/Exit 40,0.571966085934,4.0,65,50.5420777129,24.1265734266,0.329986812136,1.38498461416,3.88888888889,0.777570426352,69.0960338232,67.6540792036,0,0.0297216262152,1.03467523058,1.11111111111,1.04083198775,0
226,8.0,5884.3987,129N04137,I-93,Southbound,WILMINGTON,MA-62/Exit 40,MA-62/Exit 40,0.310029977589,4.0,65,51.0228485153,24.3794480755,0.318800896408,1.37193437914,3.88888888889,0.784966900236,66.5284348264,68.6311260363,30,0.0170960409375,1.01994538109,1.09375,1.05586347748,0.0755588204429
227,8.0,6375.1954,129-04136,I-93,Southbound,WILMINGTON,MA-62/Exit 40,Concord St/Exit 39,1.06800617804,4.0,65,52.2321067529,25.0954274354,0.291575885599,1.34017186653,3.33333333333,0.803570873122,48.8152042054,68.5171936548,0,0.0185497507921,1.02164137592,1.09375,1.05411067161,0
228,8.0,8084.6358,129N04136,I-93,Southbound,WILMINGTON,Concord St/Exit 39,Concord St/Exit 39,0.298255307692,4.0,65,54.9215503876,24.4873896595,0.259134005563,1.31096080668,3.27272727273,0.84494692904,39.3426356589,68.3190957505,0,0.0448984310207,1.05387811722,1.125,1.05106301155,0
229,8.0,8556.3836,129-04135,I-93,Southbound,WILMINGTON,Concord St/Exit 39,MA-129/Exit 38,1.23822907555,4.0,65,54.6666333666,25.5131108462,0.240418787043,1.28048858488,2.91666666667,0.841025128717,40.2317682318,67.6689604838,0,0.029526593238,1.03444769211,1.11111111111,1.04106093052,0
230,8.0,10539.6642,129N04135,I-93,Southbound,WILMINGTON,MA-129/Exit 38,MA-129/Exit 38,0.275030445515,4.0,65,55.1105962311,25.0258880193,0.219154631482,1.2520278262,3,0.847855326632,41.0503552672,67.8201802594,29.1875,0.0151272114774,1.0173962932,1.09523809524,1.04338738861,0.422070784788
231,8.0,10958.1885,129-04134,I-93,Southbound,"READING, WILMINGTON, WOBURN",MA-129/Exit 38,I-95/MA-128/Exit 37,2.08207604603,4.0,65,49.8264594541,25.9536271809,0.321826538108,1.36473674319,2.95652173913,0.766560914678,52.0741183503,65.1571721311,22.5789473684,0.0384973357391,1.04363031384,1.13333333333,1.00241803279,3.27049180328
232,8.0,14313.4436,129N04134,I-93,Southbound,"READING, STONEHAM",I-95/MA-128/Exit 37,I-95/MA-128/Exit 37,0.571959627678,4.0,65,46.7080883844,21.998849583,0.402221145998,1.45585063213,4.53333333333,0.718585975144,84.5813906345,63.9180223285,24.0116731518,0.0563494437564,1.06386270292,1.47826086957,0.98335418967,6.55821371611
233,8.0,15231.3578,129-04133,I-93,Southbound,"STONEHAM, WOBURN",I-95/MA-128/Exit 37,Montvale Ave/Exit 36,1.03132164677,4.0,65,47.3895033179,23.8420593368,0.383750220899,1.43491691702,4.25,0.729069281814,82.9599839131,64.4702760085,19.0425531915,0.048308500262,1.05474963363,1.36,0.991850400131,4.7898089172
234,8.0,16883.42,129N04133,I-93,Southbound,WOBURN,Montvale Ave/Exit 36,Montvale Ave/Exit 36,0.443099155677,4.0,65,43.4494393476,22.2674305217,0.498562460746,1.56503745551,5.23076923077,0.66845291304,100.354740061,64.7672723316,17.5,0.0440408660659,1.04991298154,1.23636363636,0.996419574333,2.0890001088
235,8.0,17588.0595,129-04132,I-93,Southbound,"STONEHAM, WINCHESTER, WOBURN",Montvale Ave/Exit 36,Fallon Rd/Exit 35,0.447645580733,4.0,65,41.7876349562,21.1761552208,0.526740529154,1.57941458207,5.5,0.642886691634,95.7506620493,62.4678185745,21.1818181818,0.0514036522556,1.05654401748,1.2,0.961043362685,1.71058315335
236,8.0,18302.3357,129N04132,I-93,Southbound,STONEHAM,Fallon Rd/Exit 35,Fallon Rd/Exit 35,0.225607033865,4.0,65,40.512290326,18.8373925501,0.585509652272,1.6538191117,7.44444444444,0.623266005015,106.036501741,63.7942154255,28.9166666667,0.0450017582093,1.05025196333,1.17543859649,0.981449468085,0.31914893617
237,8.0,18645.2476,129-04131,I-93,Southbound,STONEHAM,Fallon Rd/Exit 35,MA-28/Main St/Exit 34,0.736291402292,4.0,65,37.9544797688,16.3685162847,0.685318671165,1.76527251613,8.375,0.583915073366,123.220478943,66.8035234719,22.8333333333,0.00263383008095,1.00294111026,1.08064516129,1.02774651495,0.464067031905
238,8.0,19823.7577,129N04131,I-93,Southbound,STONEHAM,MA-28/Main St/Exit 34,MA-28/Main St/Exit 34,0.106146375467,4.0,65,35.6331336066,15.5533765032,0.801473147832,1.90833623421,8.5,0.548202055487,136.360769473,67.5846463292,20.3,0.00542265962708,1.00614568091,1.07936507937,1.03976378968,0.268186389541
239,8.0,20000.4908,129-04130,I-93,Southbound,"MEDFORD, STONEHAM",MA-28/Main St/Exit 34,MA-28/Fellsway/Exit 33,1.49539308192,4.0,65,31.3760794045,16.686456119,1.02993186747,2.16725611646,7.55555555556,0.482708913915,156.887344913,67.3388625592,22.1951219512,0.00866299998551,1.00981806665,1.07936507937,1.03598250091,1.01380589326
240,8.0,22401.854,129N04130,I-93,Southbound,MEDFORD,MA-28/Fellsway/Exit 33,MA-28/Fellsway/Exit 33,0.738263222318,4.0,55,23.3610366399,13.5524519717,1.69881395709,2.95363605065,9.85714285714,0.424746120725,188.54929997,66.9391517477,13.8955223881,0.0267712080565,1.03078688926,1.09523809524,1.21707548632,1.71355498721
241,8.0,23584.7804,129-04129,I-93,Southbound,MEDFORD,MA-28/Fellsway/Exit 33,MA-60/Exit 32,0.250043169109,4.0,55,23.6410358964,16.0206210875,1.65560691231,2.87635450062,8.5,0.429837016298,195.508449155,63.2055452462,14.5192307692,0.0669308560969,1.07585497024,1.1724137931,1.14919173175,1.3622966925
242,8.0,23980.7127,129N04129,I-93,Southbound,MEDFORD,MA-60/Exit 32,MA-60/Exit 32,0.419935164847,4.0,55,20.4487501255,13.7342731904,2.05181172081,3.32538661692,9.71428571429,0.371795456827,203.377170967,63.5605010065,17.8939393939,0.0616295487331,1.0698468219,1.1724137931,1.15564547285,1.77141579065
243,8.0,24650.1718,129-04128,I-93,Southbound,MEDFORD,MA-60/Exit 32,Mystic Valley Pkwy/Exit 31,0.373844208877,4.0,55,19.7727090836,14.4602227069,2.16492033268,3.48965838258,8.625,0.359503801521,209.147659064,62.0711614606,20.5648854962,0.0970672507004,1.11162733831,1.23214285714,1.12856657201,3.45798504179
244,8.0,25245.9958,129N04128,I-93,Southbound,MEDFORD,Mystic Valley Pkwy/Exit 31,Mystic Valley Pkwy/Exit 31,0.115845275119,4.0,55,20.1288960386,15.4757789402,2.08526701464,3.32854816635,7.44444444444,0.365979927975,212.201890207,59.9776497696,20.8571428571,0.104850254591,1.11708278429,1.24074074074,1.09050272308,6.1935483871
245,8.0,25426.6483,129-04127,I-93,Southbound,MEDFORD,Mystic Valley Pkwy/Exit 31,Mystic Ave/Exit 30,0.576149973597,4.0,55,20.49107674,16.1183531523,2.01901290708,3.22091419779,7.33333333333,0.372565031637,212.111838192,61.9046946316,18.1139705882,0.0601409134237,1.06615500477,1.17857142857,1.12553990239,7.09410997609
246,8.0,26347.3524,129N04127,I-93,Southbound,MEDFORD,Mystic Ave/Exit 30,Mystic Ave/Exit 30,0.1425905211,4.0,55,18.9592838875,14.5700194976,2.28232354957,3.58663335618,8.5,0.344714252499,214.072634271,63.7532816537,15.9233038348,0.0587750830383,1.06661176078,1.30769230769,1.15915057552,8.40930232558
247,8.0,26553.9212,129-04126,I-93,Southbound,"MEDFORD, SOMERVILLE",Mystic Ave/Exit 30,MA-28,0.715536870186,4.0,55,19.5032451323,16.03910924,2.15333418661,3.33277870216,7.22222222222,0.354604456951,216.299550674,57.7259557782,15.7971223022,0.116316867656,1.12600993996,3.42105263158,1.04956283233,18.1679555604
248,8.0,27718.2616,129-08582,I-93,Southbound,"BOSTON, SOMERVILLE",MA-28,Cambridge St,1.39706166206,4.0,55,20.9796768117,18.0579949378,1.84296144276,2.81224541872,5.9,0.381448669304,216.206999108,45.8919878826,16.228021978,0.290468607471,1.28562746401,5.9,0.834399779683,54.7539956127
249,8.0,29124.7098,129-08581,I-93,Southbound,"BOSTON, CAMBRIDGE, SOMERVILLE",Cambridge St,I-93/US-1,1.13957828315,3.0,45,33.7759763434,25.5369987598,0.622564375044,1.5395557917,3.25,0.750577252076,118.397063322,35.297064085,14.4826222097,0.546011937905,1.47321034618,7.42857142857,0.784379201889,89.3780911291
250,8.0,30779.2578,129N04124,I-93,Southbound,"BOSTON, CAMBRIDGE",US-1/Exit 27,US-1/Exit 27,0.156079791368,4.0,45,32.5038633148,24.6846372112,0.734823306556,1.6613409759,3.375,0.722308073663,128.867123735,30.9478445388,13.1197132616,0.827634571964,1.74487111477,9,0.687729878639,112.173330355
251,8.0,31026.4154,129-04123,I-93,Southbound,BOSTON,US-1/Exit 27,James J Storrow Memorial Dr/Exit 26B,0.200100470783,4.0,45,35.876188464,25.2658806545,0.54034299216,1.47730297641,3.11764705882,0.797248632533,105.370800761,29.0905520401,13.5938856016,0.930449842954,1.82189736128,8.83333333333,0.646456712003,132.751472834
252,8.0,31327.3372,129N04123,I-93,Southbound,BOSTON,James J Storrow Memorial Dr/Exit 26B,James J Storrow Memorial Dr/Exit 26B,0.107110884825,4.0,45,38.1686590129,25.3136254502,0.500541771562,1.46717232012,3.29411764706,0.848192422509,94.6478873239,28.2178365938,14.0351855412,1.05488610194,1.98456036181,9.33333333333,0.627063035417,143.640966628
253,8.0,31511.6082,129-04122,I-93,Southbound,BOSTON,James J Storrow Memorial Dr/Exit 26B,Causeway St/Exit 25,0.0350134543794,4.0,45,39.3351727182,24.7163511188,0.490869638578,1.47450731729,3.41176470588,0.874114949294,76.945149542,28.3100243417,15.4490774908,1.08490785991,2.04874426458,9.66666666667,0.629111652037,143.925647267
254,8.0,31563.7648,129-04121,I-93,Southbound,BOSTON,Causeway St/Exit 25,US-1/Exit 24,0.327301694085,4.0,45,44.3171860537,24.5465798046,0.336927420923,1.33131196391,2.80952380952,0.984826356749,37.8895402654,31.152238806,17.5176179683,0.909076144506,1.89392487543,7.375,0.692271973466,128.769485904
255,8.0,32075.8129,129N04121,I-93,Southbound,BOSTON,US-1/Exit 24,US-1/Exit 24,0.0717096658219,4.0,45,44.0462333424,25.7025199754,0.394463080631,1.40761184999,2.95238095238,0.978805185387,53.0976339407,31.9466576637,24.7180932855,0.910388810823,1.94073510452,4.13333333333,0.709925725861,158.082376772
256,8.0,32197.1582,129-04120,I-93,Southbound,BOSTON,US-1/Exit 24,High St/Congress St/Exit 23,0.31213897388,4.0,45,35.9961235615,23.0505128205,0.699104215256,1.7224076891,4.42857142857,0.799913856922,113.385826772,24.8386405826,19.5362164086,1.44784919965,2.49611083963,8.85714285714,0.551969790725,192.568899043
257,8.0,32705.9022,129N04120,I-93,Southbound,BOSTON,High St/Congress St/Exit 23,High St/Congress St/Exit 23,0.231335980065,3.0,45,38.9398815654,24.9166666667,0.5732,1.5924,3.8762,0.865330701453,98.6199794027,24.2314610055,20.6096596769,1.5088,2.559,6.891,0.538476911232,205.855816011
258,8.0,33060.5699,129-04119,I-93,Southbound,BOSTON,High St/Congress St/Exit 23,Atlantic Ave/Exit 22,0.136738453844,3.0,45,43.4648056431,24.6767895879,0.498074259917,1.56448416124,3.57894736842,0.965884569847,66.4205312922,26.0917256866,21.093675804,1.41722665431,2.60619020822,7.55555555556,0.57981612637,192.074624287
259,8.0,33279.2508,129-04118,I-93,Southbound,BOSTON,Atlantic Ave/Exit 22,South St/Surface Rd,0.119778474259,3.0,45,47.0450841934,27.5528068506,0.393019417674,1.4454220067,2.51851851852,1.04544631541,34.2531233026,26.9779424145,21.5528920167,1.34168620451,2.52057769844,6.18181818182,0.599509831434,183.748105742
260,8.0,33476.9918,129-04117,I-93,Southbound,BOSTON,South St/Surface Rd,Essex St,0.129346880954,3.0,45,46.5571188255,24.023352794,0.406386600995,1.46057148113,3.57894736842,1.03460264057,44.0067288576,23.0608800482,18.7226890756,1.71945583085,2.94871660829,6.18181818182,0.512464001072,202.278481013
261,8.0,33672.6297,129-04116,I-93,Southbound,BOSTON,Essex St,Massachusetts Tpke/Exit 20,0.433374650104,4.0,45,44.2237703942,27.0927573062,0.10673642173,1.08538913738,1.92,0.982750453204,44.9874955341,12.4953651828,11.2277248677,3.55178042994,3.84142434396,8,0.277674781841,231.027808903
262,8.0,34360.3849,129N04116,I-93,Southbound,BOSTON,Massachusetts Tpke/Exit 20,Massachusetts Tpke/Exit 20,0.0160554595026,4.0,45,51.5386163789,16.0074626866,0.180569049491,1.18357853365,1.35555555556,1.1453025862,3.40714058693,11.6190527104,9.96665547723,4.18032560609,5.24999769952,12.2,0.258201171341,229.325350155
263,8.0,34396.6647,129-04115,I-93,Southbound,BOSTON,Massachusetts Tpke/Exit 20,Massachusetts Ave/Exit 18,1.07567491393,5.0,45,51.5374837354,16.6220930233,0.0927726206221,1.08658777925,1.69696969697,1.14527741634,12.3951556401,13.4571653388,12.4884261599,3.3871627061,4.16135185903,7,0.299048118641,233.532015344
264,8.0,36123.0796,129N04115,I-93,Southbound,BOSTON,Massachusetts Ave/Exit 18,Massachusetts Ave/Exit 18,0.0955398826257,4.0,45,53.6107544986,16.2228826152,0.166797476671,1.1751373505,3.31578947368,1.19135009997,16.9967378723,19.2070444104,18.5682883634,2.17147291696,3.2800465628,4.84615384615,0.42682320912,235.19754977
265,8.0,36272.6557,129-04114,I-93,Southbound,BOSTON,Massachusetts Ave/Exit 18,Southampton St/Exit 16,0.0365069943555,4.0,45,54.5323523273,17.9132947977,0.14788333917,1.15527750613,2.86363636364,1.21183005172,17.3324984346,20.1488732538,19.6724298582,2.02545305572,3.1267257085,4.5,0.447752738973,236.378097277
266,8.0,36326.0008,129N04114,I-93,Southbound,BOSTON,Southampton St/Exit 16,Southampton St/Exit 16,0.207894970966,4.0,45,52.2509926855,16.7711442786,0.195922590121,1.20571871963,4.5,1.16113317079,25.2037617555,21.1317449194,20.400266913,1.88694917529,2.98129663406,4.84615384615,0.469594331542,234.04144559
267,8.0,36656.041,129-04113,I-93,Southbound,BOSTON,Southampton St/Exit 16,Columbia Rd/Exit 15,0.356205734833,4.0,45,52.3300188403,20.6862745098,0.194188480035,1.20389790404,3.5,1.16288930756,29.4661921708,28.8028788485,27.136634108,1.13074415173,2.18728135932,3.31578947368,0.64006397441,213.682526989
268,8.0,37222.5566,129N04113,I-93,Southbound,BOSTON,Columbia Rd/Exit 15,Columbia Rd/Exit 15,0.404421747053,4.0,45,50.7664852418,16.3920953576,0.244382096313,1.26067423607,5.81818181818,1.12814411648,40.0418672807,34.5145266152,28.1686131387,0.800898462449,1.85429169328,3.2,0.766989480338,133.604225924
269,8.0,37855.8286,129-04112,I-93,Southbound,BOSTON,Columbia Rd/Exit 15,Morrissey Blvd/Exit 14,1.27584331969,4.0,45,46.8213461731,20.0819795995,0.358389862994,1.38825568491,4.64285714286,1.0404743594,63.7255492025,41.1590247818,26.721175584,0.534683563672,1.57924052731,2.95454545455,0.914644995151,63.9068927461
270,8.0,39920.3607,129N04112,I-93,Southbound,BOSTON,Morrissey Blvd/Exit 14,Morrissey Blvd/Exit 14,0.128603989683,4.0,45,46.5015400411,25.209486166,0.36720292458,1.39780316829,3.09523809524,1.03336755647,62.340862423,38.3955742887,25.8153664303,0.639603180333,1.69290344536,3.42105263158,0.853234984194,106.975763962
271,8.0,40101.0913,129-04111,I-93,Southbound,BOSTON,Morrissey Blvd/Exit 14,Freeport St/Exit 13,0.0945255745865,4.0,45,47.771065514,26.3011894647,0.346899497537,1.38158944729,3,1.06157923364,58.8438704302,39.6616301341,26.9412487709,0.60370621491,1.6640768364,3.3,0.881369558535,103.885933177
272,8.0,40252.8565,129N04111,I-93,Southbound,BOSTON,Freeport St/Exit 13,Freeport St/Exit 13,0.147309606306,4.0,45,50.9467535153,24.347107438,0.268609255493,1.29547018104,2.53846153846,1.13215007812,24.0198511166,43.2614090431,28.4885861561,0.47782646894,1.52560911583,2.75,0.961364645403,68.5425867508
273,8.0,40492.4092,129-04110,I-93,Southbound,BOSTON,Freeport St/Exit 13,Morrissey Blvd/Neponset Ave,0.618379443477,4.0,55,54.2421222189,19.7233201581,0.197060501392,1.21676655153,2,0.986220403979,12.2259136213,45.2229207462,28.249507874,0.417669923912,1.4594369163,2.64,0.822234922657,50.2607440998
274,8.0,41469.3401,129N04110,I-93,Southbound,BOSTON,Morrissey Blvd/Neponset Ave,Morrissey Blvd/Neponset Ave,0.306837216223,4.0,55,53.128142244,23.7488151659,0.191844966071,1.20463463048,1.48837209302,0.965966222619,10.3494788473,45.1950263131,28.0491599253,0.390079711634,1.41608502574,2.46153846154,0.821727751147,39.7977504901
275,8.0,41966.6226,129-04108,I-93,Southbound,"BOSTON, MILTON",MA-203/Gallivan Blvd/Exit 12,Granite Ave/Exit 11,0.578256582493,4.0,55,57.188159614,17.2189349112,0.111668226517,1.11911277495,1.23076923077,1.03978472026,4.07679163735,48.3831690212,26.9309021113,0.302600663387,1.32277404095,2.56,0.879693982204,38.1258257953
276,8.0,42889.0594,129N04108,I-93,Southbound,MILTON,Granite Ave/Exit 11,Granite Ave/Exit 11,0.435573237715,4.0,55,58.9984825493,17.1222222222,0.079475308642,1.08477366255,1.16363636364,1.07269968271,4.37025796662,43.123903161,23.2348048624,0.453839735088,1.48409571743,3.76470588235,0.784070966564,79.3149381541
277,8.0,43544.6346,129-04107,I-93,Southbound,MILTON,Granite Ave/Exit 11,Squantum St/Exit 10,0.490501954986,4.0,55,59.8666666667,19.6782608696,0.0791502484153,1.08574610245,1.18181818182,1.08848484848,5.63552833078,41.3832378223,24.9235622422,0.526785464626,1.57068425335,3.42105263158,0.752422505861,101.211625051
