,Roadway ID,From Measure,TMC,Route Number,Direction,Community(ies),Segment Begin Location,Segment End Location,Length,Lanes,Speed,AM,AM.1,AM.2,AM Average,AM.3,AM.4,PM,PM.1,PM.2,PM Average,PM.3,PM.4
299,126.0,36611.9619,129+08799,MA-129,Westbound,WILMINGTON,MA-62/Church St/Burlington Ave,MA-129/Richmond St,0.9154113554276,3.0,35,25.486822289156628,16.782608695652176,0,1,0.7281949225473322,0.7793674698795181,23.358706808073897,16.64841498559078,0.1543707128467413,1.070264728497675,0.6673916230878256,3.5614095107765995
300,126.0,38103.6999,129+08777,MA-129,Westbound,WILMINGTON,MA-129/Richmond St,Hopkins St/Lake St,1.21120732417308,2.0,35,33.70875122910521,17,0.1372134926203854,1.0679719267949759,0.9631071779744346,0.02359882005899705,33.379932829554996,15.5,0.15845071562769464,1.0784922840864783,0.9537123665587142,0.025188916876574305
301,127.0,0.0,129-09909,MA-135,Eastbound,"HOPKINTON, WESTBOROUGH",Upton Rd,Cunningham St,2.03711412328044,2.0,40,36.44717700034638, ,0,1,0.9111794250086594,,37.624440179142674, ,0,1,0.9406110044785668,
302,127.0,3262.786,129-09908,MA-135,Eastbound,HOPKINTON,Cunningham St,MA-85/Cedar St/Grove St,3.38784775677102,2.0,35,32.060801256873525, ,0.5324289641595783,1.0916757731529352,0.9160228930535292,,33.04968944099379, ,0.3427231816659928,1.0590114640105246,0.9442768411712511,
303,127.0,8723.1377,129-09907,MA-135,Eastbound,HOPKINTON,MA-85/Cedar St/Grove St,Clinton St,1.73057199546448,2.0,40,36.2669245647969,15.666666666666666,0.1305762111946258,1.0477866666666669,0.9066731141199226,0.031651134165640936,36.37015503875969,16,0.1224499091225888,1.0448127031491448,0.9092538759689923,0.07267441860465117
304,127.0,11502.0927,129-09906,MA-135,Eastbound,"ASHLAND, HOPKINTON",Clinton St,Main St,2.12334980919797,2.0,35,31.79496721601985,16.846153846153847,0.36692630561491235,1.100803147938624,0.9084276347434243,0.13822434875066453,33.36045228902372, ,0.17889445635181733,1.0491464473194725,0.953155779686392,
305,127.0,14913.4341,129-09905,MA-135,Eastbound,"ASHLAND, FRAMINGHAM",Main St,Winter St,1.86572811734793,2.0,35,30.09648088903856,16,0.42703284746792614,1.1297001840631522,0.8598994539725303,0.020205421788179828,30.852693056456847, ,0.3358665175467479,1.1020107689718996,0.881505515898767,
306,127.0,17898.1391,129-09904,MA-135,Eastbound,FRAMINGHAM,Winter St,MA-126/Irving St/Concord St,1.13341976639516,2.0,25,23.13426853707415,16.204198473282442,0.21937916892180764,1.0806479556479558,0.9253707414829659,5.2505010020040075,24.23114224137931,16.324324324324323,0.0863125879071922,1.0317301492006317,0.9692456896551724,0.5980603448275863
307,127.0,19731.7868,129-09903,MA-135,Eastbound,"FRAMINGHAM, NATICK",MA-126/Irving St/Concord St,Speen St,2.15208162290017,2.0,35,23.050142045454546,16.41774193548387,0.9903098259441396,1.214743056454247,0.6585754870129871,5.284090909090909,27.326505016722408,18,0.11365858184782773,1.0246462173946302,0.7807572861920687,0.18812709030100336
308,127.0,23182.5043,129-09902,MA-135,Eastbound,NATICK,Speen St,MA-27/Main St,1.50247689191289,2.0,35,26.322916666666668,13.519125683060109,0.8490451134355386,1.3296398891966759,0.7520833333333333,3.9439655172413794,30.659082290481606,15,0.36468122858542706,1.1415866811794975,0.8759737797280459,0.06825938566552901
309,127.0,25605.7979,129-09901,MA-135,Eastbound,"NATICK, WELLESLEY",MA-27/Main St,Pond Rd,1.52541289768692,2.0,40,29.128448584736653,16.82758620689655,0.45020434670916876,1.1672437651834315,0.7282112146184163,0.31171623074166965,34.652615844544094,12,0,1,0.8663153961136023,0.017937219730941704
310,127.0,28045.2334,129-09900,MA-135,Eastbound,WELLESLEY,Pond Rd,Weston Rd,1.16734230147031,2.0,45,33.95756282598388,15.421739130434782,0.4337405296562238,1.2662864004803362,0.7546125072440861,3.271692745376956,39.603576101177495, ,0.1396910246840415,1.0857605356179318,0.8800794689150554,
311,127.0,29930.5297,129-09899,MA-135,Eastbound,WELLESLEY,Weston Rd,Brook St,1.37189174634015,2.0,30,23.374191461837,16.366812227074234,0.3556511397022084,1.1123379408631162,0.7791397153945667,4.44372574385511,25.437408312958436,17.236842105263158,0.07001936940057307,1.022116706235162,0.8479136104319479,0.5574572127139364
312,127.0,32180.8428,129-09898,MA-135,Eastbound,"NEEDHAM, WELLESLEY",Brook St,Central Ave,1.40011755977907,2.0,35,34.33061399742379, ,0.11347193190465221,1.0486267447095903,0.9808746856406797,,34.88963113563752, ,0.07426499384024154,1.0318251821019773,0.9968466038753577,
313,127.0,34484.0698,129-09897,MA-135,Eastbound,NEEDHAM,Central Ave,Great Plain Ave/Highland Ave,0.930308546980668,2.0,35,24.525091799265606,17.00980392156863,0.4153585996550908,1.223237011528672,0.7007169085504459,1.2484700122399022,26.12972674579078,16.75925925925926,0.2755901982879734,1.1481176321460262,0.746563621308308,0.8942865028981507
314,127.0,35959.7559,129-09896,MA-135,Eastbound,NEEDHAM,Great Plain Ave/Highland Ave,South St,1.13424516103852,2.0,30,30.079974811083122,17,0.31803872164682545,1.163564804153495,1.0026658270361042,0.03778337531486146,30.381681243926142,18,0.29557128713676173,1.152009979928189,1.0127227081308714,0.043731778425655975
315,127.0,37797.6332,129-09895,MA-135,Eastbound,"DEDHAM, NEEDHAM",South St,I-95/MA-128,0.591399883599747,2.0,40,35.44978448275862,15.095238095238095,0.09111901087847152,1.1001477320396142,0.8862446120689655,0.27155172413793105,35.876428269149386, ,0.0792154989592434,1.087064735302444,0.8969107067287346,
316,128.0,0.0,129+09896,MA-135,Westbound,"DEDHAM, NEEDHAM",I-95/MA-128,South St,0.591150896878876,2.0,40,35.143968871595334,16,0.09978717360614664,1.1097209920283435,0.8785992217898834,0.012287528158918697,37.225318847425605, ,0.04335776697154903,1.0476740349719562,0.9306329711856401,
317,128.0,1527.9761,129+09897,MA-135,Westbound,NEEDHAM,South St,Great Plain Ave/Highland Ave,1.13440507876784,2.0,30,29.399916335494666,17.4,0.31322767838298127,1.1564658760253557,0.9799972111831555,0.06274837900020916,30.261076703191996, ,0.24734473761499798,1.123555527566989,1.0087025567730665,
318,128.0,3348.3317,129+09898,MA-135,Westbound,NEEDHAM,Great Plain Ave/Highland Ave,Central Ave,0.930398612566616,2.0,35,25.496013790131435,17.34285714285714,0.19580416273734125,1.0982108901603185,0.7284575368608982,0.45248868778280543,24.89958158995816,16.323076923076922,0.24825072805717951,1.1245168879179968,0.7114166168559475,1.3598326359832635
319,128.0,4841.5394,129+09899,MA-135,Westbound,"NEEDHAM, WELLESLEY",Central Ave,Brook St,1.39842102112002,2.0,35,34.394551204086596, ,0.042199657152165226,1.0176030439333503,0.9827014629739027,,35.04385964912281, ,-0.0030003669324942805,0.9987484355444305,1.0012531328320802,
320,128.0,7133.011,129+08415,MA-135,Westbound,WELLESLEY,Brook St,MA-135/Wellesley Ave/Seaver St,0.373390713064832,1.0,35,35.9172281039461, ,0.018253544142799116,1.0301463100916448,1.026206517255603,,36.79237713139418, ,0.0034168851180158555,1.0056430947058501,1.051210775182691,
321,128.0,7133.011,129+09900,MA-135,Westbound,WELLESLEY,MA-135/Wellesley Ave/Seaver St,Weston Rd,1.38691665388229,2.0,30,24.948078725398315,16.791666666666668,0.4660446304326462,1.1624141609941545,0.8316026241799438,0.809746954076851,22.966612707405908,15.423076923076923,0.7538203771343026,1.2627025312552311,0.7655537569135302,3.1566167543504657
322,128.0,9406.4619,129+09901,MA-135,Westbound,WELLESLEY,Weston Rd,Pond Rd,1.16767955034651,2.0,45,39.39786585365854,16.5,0.06948918972377638,1.0406655059005612,0.8755081300813008,0.07317073170731707,39.79495268138801,18,0.051744855222570774,1.0302814110186285,0.8843322818086224,0.015772870662460567
323,128.0,11290.1259,129+09902,MA-135,Westbound,"NATICK, WELLESLEY",Pond Rd,MA-27/Main St,1.52506649555476,2.0,40,31.78861386138614, ,0.26411491282353783,1.1010231573045957,0.7947153465346535,,28.97861842105263,16.53125,0.5432383975311699,1.2077870480731032,0.7244654605263158,0.7894736842105263
324,128.0,13740.7002,129+09903,MA-135,Westbound,NATICK,MA-27/Main St,Speen St,1.50216450895757,2.0,35,29.84569247546347,15,0.368983386667618,1.1391928677128818,0.8527340707275277,0.6379498364231189,27.565732237796038,14.881756756756756,0.6187560053868544,1.23341544881517,0.7875923496513154,4.291928467858869
325,128.0,16154.4203,129+09904,MA-135,Westbound,"FRAMINGHAM, NATICK",Speen St,MA-126/Irving St/Concord St,2.15267515528029,2.0,35,25.294637122671805,17.129032258064516,0.4933655154816057,1.1069540102199509,0.722703917790623,0.5973025048169557,23.487641185136685,16.626774847870184,0.8862085598762715,1.1921163040296614,0.6710754624324767,4.842036339826485
326,128.0,19614.7113,129+09905,MA-135,Westbound,FRAMINGHAM,MA-126/Irving St/Concord St,Winter St,1.12913448699672,2.0,25,25.754364596021112,16.970588235294116,0.12135935575439794,1.04836599246449,1.0301745838408445,0.4141291108404385,25.71800708143652,17.4468085106383,0.12507815692042223,1.0498480661625151,1.028720283257461,0.7132018209408194
327,128.0,21427.7294,129+09906,MA-135,Westbound,"ASHLAND, FRAMINGHAM",Winter St,Main St,1.86528652226496,2.0,35,29.94061257891045,14.9,0.44629056496740693,1.1355813081776722,0.8554460736831557,0.1402852466682254,29.844695898161245,16.5,0.45830388659070387,1.1392309077639073,0.8527055970903212,0.16973125884016974
328,128.0,24423.7602,129+09907,MA-135,Westbound,"ASHLAND, HOPKINTON",Main St,Clinton St,2.12633187017635,2.0,35,32.6420843453301, ,0.3645622523341401,1.1028707486674425,0.9326309812951457,,32.7203679369251, ,0.35521127551760845,1.1002321266495851,0.9348676553407171,
329,128.0,27819.6274,129+09908,MA-135,Westbound,HOPKINTON,Clinton St,MA-85/Cedar St/Grove St,1.72920383742169,2.0,40,34.4284247278702,15,0.20944876597473128,1.0746933759664026,0.860710618196755,0.024645717806531114,32.408670033670035,13.991525423728813,0.3972583306673534,1.1416698050725298,0.8102167508417508,1.48989898989899
330,128.0,30609.0758,129+09909,MA-135,Westbound,HOPKINTON,MA-85/Cedar St/Grove St,Cunningham St,3.38860927780636,2.0,35,34.26374246987952, ,0,1,0.9789640705679862,,34.3337357709555, ,0,1,0.9809638791701571,
331,128.0,36068.6428,129+09910,MA-135,Westbound,"HOPKINTON, WESTBOROUGH",Cunningham St,Upton Rd,2.03767829333694,2.0,40,36.658953722334005, ,0,1,0.9164738430583501,,37.74540564769162, ,0,1,0.9436351411922905,
332,129.0,0.0,129+05533,MA-138,Northbound,"EASTON, STOUGHTON",Union St,MA-139/MA-27/Pleasant St/Park St,2.82065384394379,2.0,40,35.09423205902079, ,0.5914421995449688,1.1397884396709062,0.8773558014755197,,38.01155255001409, ,0.22132963140231876,1.0523116609712164,0.9502888137503522,
333,129.0,4514.2385,129+05534,MA-138,Northbound,STOUGHTON,MA-139/MA-27/Pleasant St/Park St,Pearl St/Porter St,0.0956083057054666,2.0,25,15.435259856630825,14.687484386709967,0.03420788552804499,1.101374395889874,0.617410394265233,53.803763440860216,20.002555366269164,16.148479427549194,0,1,0.8001022146507666,14.28449744463373
334,129.0,4667.372,129+05535,MA-138,Northbound,STOUGHTON,Pearl St/Porter St,School St,0.139899681933144,2.0,40,29.616594097726175,13.347826086956522,0,1,0.7404148524431544,0.33381712626995647,29.909899888765295,16.5,0,1,0.7477474972191324,0.13348164627363737
335,129.0,4908.7954,129+05536,MA-138,Northbound,STOUGHTON,School St,Central St,0.557192286322361,2.0,35,26.496776714201992,17.014492753623188,0.14733633552229697,1.1322131866673548,0.7570507632629141,0.8087517093182263,28.53001841620626,17.75,0.057417586457675585,1.0515240320685784,0.8151433833201789,0.08839779005524862
336,129.0,5787.9517,129+05537,MA-138,Northbound,"CANTON, STOUGHTON",Central St,Randolph St,3.23544519009742,2.0,45,30.409262485481996,15.401666666666667,1.27520435551319,1.2496192572293383,0.6757613885662666,5.226480836236934,33.395604395604394,15.573033707865168,0.704344331402722,1.137874300756828,0.742124542124542,0.815018315018315
337,129.0,11046.137,129+05538,MA-138,Northbound,CANTON,Randolph St,Washington St (Canton),0.705877808229619,2.0,45,16.848308418568056,10.971443141254461,1.399219933812986,2.2554193012113455,0.3744068537459568,37.029110936270655,34.266226195102995,15.083333333333334,0.12144479591651636,1.1089636712148536,0.761471693224511,0.13991449669646328
338,129.0,12164.5078,129+05539,MA-138,Northbound,CANTON,Washington St (Canton),I-93/US-1,0.579570454082488,2.0,45,27.14683815648446,15.688524590163935,0.36585661913833256,1.399794693619709,0.6032630701440991,0.5604042259990812,35.731430731430734,11,0.05809991935250314,1.063489460738938,0.7940317940317941,0.011340011340011339
339,129.0,13495.3093,129+05540,MA-138,Northbound,"CANTON, MILTON",I-93/US-1,Canton Ave,1.0088834005324,2.0,45,23.39753202124336,16.145454545454545,0.9511262431264647,1.5813633662903648,0.5199451560276303,14.948453608247423,30.571478935307596,16.72222222222222,0.3440211357922922,1.2102783799990775,0.679366198562391,0.19037546271813854
340,129.0,15463.7329,129+06345,MA-138,Northbound,MILTON,Canton Ave,Bradlee Rd/Atherton St,1.38743825591909,2.0,45,31.632017324670997,17.4,0.44101798667256453,1.2013144659718675,0.7029337183260221,0.04997501249375312,35.90268539049027,18,0.12797288701312448,1.058416650083374,0.7978374531220059,0.029563932002956393
341,129.0,17693.0501,129+05541,MA-138,Northbound,MILTON,Bradlee Rd/Atherton St,Blue Hills Pkwy,1.90862072132051,2.0,45,28.20447906523856,16.6,1.0466385884258678,1.3473037354139337,0.6267662014497457,0.24342745861733203,33.66699900299103, ,0.3878570332014242,1.1287017294479982,0.7481555333998006,
342,130.0,0.0,129-06345,MA-138,Southbound,MILTON,Blue Hills Pkwy,Bradlee Rd/Atherton St,1.90971737432669,2.0,45,37.54512247529007,18,0.11384885104314924,1.0387501073053482,0.834336055006446,0.01289213579716373,36.96806912096168, ,0.1614871259857109,1.0549644849556443,0.8215126471324817,
343,130.0,3135.3445,129-05540,MA-138,Southbound,MILTON,Bradlee Rd/Atherton St,Canton Ave,1.38744999413292,2.0,45,34.44767777991906,16.77777777777778,0.03813582189728093,1.016033656132342,0.765503950664868,0.10406629408363846,27.60709219858156,14.810372771474878,0.636935081458954,1.2677901659559163,0.613490937746257,6.5638297872340425
344,130.0,5379.8651,129-05539,MA-138,Southbound,"CANTON, MILTON",Canton Ave,I-93/US-1,0.991065123270415,2.0,45,31.00203804347826,16.925925925925927,0.26628925575765816,1.161213980497425,0.6889341787439613,0.2751358695652174,24.479252769052735,15.96030534351145,0.7773801269130731,1.4706331251055211,0.5439833948678385,6.496941643246817
345,130.0,7322.9113,129-05538,MA-138,Southbound,CANTON,I-93/US-1,Washington St (Canton),0.575661860385499,2.0,45,37.76528634361234,15.941176470588236,0.0289552667296058,1.0326944073759552,0.8392285854136076,0.17973568281938326,32.617554240631165,14.133004926108374,0.17329651920380773,1.1956751788403046,0.7248345386806926,2.4023668639053257
346,130.0,8663.0302,129-05537,MA-138,Southbound,CANTON,Washington St (Canton),Randolph St,0.706201005279461,2.0,45,33.90426957687153,16.05263157894737,0.13470166278843965,1.120802791926904,0.7534282128193672,0.4365307294658243,32.84409654272668,14.173553719008265,0.17504247360253555,1.1569811320754715,0.729868812060593,1.578604044357469
347,130.0,9795.4007,129-05536,MA-138,Southbound,"CANTON, STOUGHTON",Randolph St,Central St,3.23572010361964,2.0,45,36.14518689565594, ,0.1240912530876157,1.0236494310241566,0.8032263754590209,,33.02620496022461,15.951219512195122,0.6313457554682582,1.1203224846621422,0.7339156657827691,0.3837154890032756
348,130.0,15039.7773,129-05535,MA-138,Southbound,STOUGHTON,Central St,School St,0.556573404116768,2.0,35,31.822498173849525,16,0,1,0.9092142335385578,0.04382761139517896,28.228614307153578,16.189655172413794,0.03146717257076981,1.0273263747363943,0.8065318373472451,1.7408704352176088
349,130.0,15932.7422,129-05534,MA-138,Southbound,STOUGHTON,School St,Pearl St/Porter St,0.140119517316093,2.0,40,28.575447570332482,16.166666666666668,0,1,0.7143861892583121,1.5783704786262331,23.62478184991274,11.910025706940875,0.04448567243510776,1.1428676959444488,0.5906195462478185,8.146596858638743
350,130.0,16155.7005,129-05533,MA-138,Southbound,STOUGHTON,Pearl St/Porter St,MA-139/MA-27/Pleasant St/Park St,0.0957062102692283,2.0,25,20.766729678638942,16.11864406779661,0,1,0.8306691871455577,9.368620037807183,18.64066449981943,16.237864077669904,0,1,0.7456265799927771,26.782231852654387
351,130.0,16307.4088,129-05532,MA-138,Southbound,"EASTON, STOUGHTON",MA-139/MA-27/Pleasant St/Park St,Union St,2.81988642937728,2.0,40,39.37824561403509, ,0.06678599038818156,1.0157892860961615,0.9844561403508771,,39.27792365178752, ,0.07776021894703877,1.0183837708585095,0.981948091294688,
352,131.0,0.0,129-08125,MA-139,Eastbound,"ABINGTON, ROCKLAND",MA-18/Bedford St,North Ave,0.941325607865896,2.0,30,27.84517593643587,18,0.0807716555403637,1.041473038856006,0.9281725312145289,0.01362088535754824,27.513957735455257,17,0.10518921678327509,1.05401048728914,0.9171319245151752,0.09392121054004696
353,131.0,1545.9082,129-08124,MA-139,Eastbound,ROCKLAND,North Ave,MA-123/Market St,0.95972788190733,2.0,30,28.576491435321913, ,0.15753364491321875,1.0848077718065319,0.9525497145107304,,28.55972482801751, ,0.15871663643058698,1.085444631791009,0.9519908276005837,
354,131.0,3117.5243,129-08123,MA-139,Eastbound,ROCKLAND,MA-123/Market St,MA-123/Liberty St,0.639305202306961,2.0,30,28.56411350544058,17,0,1,0.9521371168480194,0.0512054619159377,27.74757281553398, ,0,1,0.9249190938511327,
355,131.0,4148.7056,129-08122,MA-139,Eastbound,"HANOVER, ROCKLAND",MA-123/Liberty St,Circuit St/Pleasant St,1.08906295004572,2.0,35,36.60078277886497, ,0.019262888174551795,1.0109073410682778,1.0457366508247135,,36.81056966369252, ,0.009088234025318886,1.0051460854324763,1.0517305618197863,
356,131.0,5912.4765,129-08121,MA-139,Eastbound,HANOVER,Circuit St/Pleasant St,Main St,2.04595891907707,2.0,45,40.35257985257985, ,0,1,0.8967239967239967,,40.76022889842633, ,0,1,0.905782864409474,
357,131.0,9294.728,129-08120,MA-139,Eastbound,HANOVER,Main St,MA-53/Columbia Rd/Rockland St,1.21547916342076,2.0,45,40.58372543592582, ,0,1,0.901860565242796,,40.72915298752462, ,0,1,0.9050922886116582,
358,131.0,11392.434,129-08119,MA-139,Eastbound,"HANOVER, PEMBROKE",MA-53/Columbia Rd/Rockland St,MA-53/Washington St,1.03374455426831,2.0,35,32.08897322369808, ,0.10864169166505167,1.0595540020236796,0.9168278063913738,,30.95786997433704,16,0.17926366400219784,1.0982667744319867,0.884510570695344,0.01283147989734816
359,131.0,13105.1519,129-08118,MA-139,Eastbound,PEMBROKE,MA-53/Washington St,MA-3 (Pembroke),1.74719106044068,2.0,45,37.39555125725339, ,0.04459103898368744,1.0161636537616054,0.8310122501611864,,36.50453309156845, ,0.11301551337296223,1.040966608302599,0.8112118464792988,
360,131.0,16246.3731,129-08117,MA-139,Eastbound,"MARSHFIELD, PEMBROKE",MA-3 (Pembroke),Furnace St,1.29110538379201,2.0,45,32.73171127331711,15.5,0.3281181109494531,1.1609536599749246,0.7273713616292691,0.038929440389294405,29.52265278581068,15.813278008298756,0.5853746866635094,1.2871472044092103,0.6560589507957929,2.7877385772122616
361,131.0,18536.3449,129-08116,MA-139,Eastbound,MARSHFIELD,Furnace St,MA-3A/Main St,1.38562606504973,2.0,45,41.05031259303364, ,0.09182847184378895,1.0474950684613602,0.9122291687340809,,39.37349699398798, ,0.17807907539330392,1.0921051794450913,0.8749665998663995,
362,131.0,20804.97,129-08115,MA-139,Eastbound,MARSHFIELD,MA-3A/Main St,MA-3A/Moraine St,0.33170157774426,4.0,30,36.210092687950564, ,-0.0032075806721572064,1,1.2070030895983521,,34.87313432835821,13,0.01786394829851745,1.0323132891076396,1.1624378109452738,0.03316749585406302
363,131.0,21515.3866,129-08114,MA-139,Eastbound,MARSHFIELD,MA-3A/Moraine St,Webster St,6.08570849605674,2.0,40,30.462210027438264, ,1.5540941831750068,1.1489645685087984,0.7615552506859566,,31.19099445155783, ,1.2740214375667946,1.1221187594501953,0.7797748612889458,
364,131.0,31364.8918,129-08113,MA-139,Eastbound,"DUXBURY, MARSHFIELD",Webster St,MA-3A/Enterprise St/Tremont St,1.62442470962977,2.0,40,36.13177842565597, ,0.3202933922229332,1.134735177355324,0.9032944606413993,,36.87718073970691, ,0.265768536640548,1.1117986564481028,0.9219295184926727,
365,131.0,33993.9116,129-08112,MA-139,Eastbound,DUXBURY,MA-3A/Enterprise St/Tremont St,MA-14/West St,1.05018902637932,2.0,30,36.688836104513065, ,0.14216918646634458,1.090249902887479,1.222961203483769,,37.45073612684032, ,0.10722922518279265,1.0680697934621548,1.2483578708946772,
366,132.0,0.0,129+08113,MA-139,Westbound,DUXBURY,MA-14/West St,MA-3A/Enterprise St/Tremont St,1.04968887352955,2.0,30,35.94891774891775, ,0.04976923923738519,1.0292382168059535,1.1982972582972584,,36.023647112323786, ,0.04613486515421261,1.0271031104827306,1.2007882370774596,
367,132.0,1737.996,129+08114,MA-139,Westbound,"DUXBURY, MARSHFIELD",MA-3A/Enterprise St/Tremont St,Webster St,1.62260839921283,2.0,40,36.44897959183673, ,0.23712250402830293,1.097424412094065,0.9112244897959183,,36.741279069767444, ,0.21587277658646853,1.0886937257694438,0.9185319767441861,
368,132.0,4345.9851,129+08115,MA-139,Westbound,MARSHFIELD,Webster St,MA-3A/Moraine St,6.08424057914253,2.0,40,32.95666816344858, ,0.9363994242333895,1.0923434317285354,0.8239167040862145,,33.5940170940171, ,0.7262492995075345,1.071619386846457,0.8398504273504275,
369,132.0,14197.7504,129+08116,MA-139,Westbound,MARSHFIELD,MA-3A/Moraine St,MA-3A/Main St,0.331616928079046,4.0,30,34.3109559613319,10.458333333333334,0.011416528345147392,1.0200823328689719,1.1436985320443966,0.3866809881847476,35.99393203883495, ,0,1,1.1997977346278317,
370,132.0,14917.3688,129+08117,MA-139,Westbound,MARSHFIELD,MA-3A/Main St,Furnace St,1.38531002331945,2.0,45,40.222116073561025, ,0.13349928854052373,1.0690635947984088,0.8938248016346895,,40.26685295144953, ,0.13120339738314235,1.0678758544117137,0.8948189544766562,
371,132.0,17174.2484,129+08118,MA-139,Westbound,"MARSHFIELD, PEMBROKE",Furnace St,MA-3 (Pembroke),1.29455198663844,2.0,45,31.329918032786885,17.34285714285714,0.48758112529246067,1.2448165347635556,0.6962204007285975,0.7172131147540983,33.690591454430646,15.75,0.31386554861665616,1.1575932127149142,0.7486798100984587,0.10103136181856451
372,132.0,19492.5542,129+08119,MA-139,Westbound,PEMBROKE,MA-3 (Pembroke),MA-53/Washington St,1.74741094326405,2.0,45,39.96786004882018, ,0.0021077574207999383,1.0008041449089484,0.8881746677515595,,38.80315151515151,10.125,0.08084599026846906,1.0308441051336037,0.8622922558922558,0.23272727272727273
373,132.0,22616.8508,129+08120,MA-139,Westbound,"HANOVER, PEMBROKE",MA-53/Washington St,MA-53/Columbia Rd/Rockland St,1.03015533534792,2.0,35,34.09138431752178, ,0.09612255744349985,1.0559852795856477,0.9740395519291937,,32.97428731134712,14,0.1575446771608744,1.0917597599633841,0.9421224946099177,0.03353828954723309
374,132.0,24334.5818,129+08121,MA-139,Westbound,HANOVER,MA-53/Columbia Rd/Rockland St,Main St,1.21582105785762,2.0,45,39.82566371681416, ,0,1,0.885014749262537,,38.616125150421176, ,0.018594190256086662,1.0099407915238392,0.8581361144538039,
375,132.0,26421.0307,129+08122,MA-139,Westbound,HANOVER,Main St,Circuit St/Pleasant St,2.04558643431182,2.0,45,41.4703125, ,0,1,0.9215625,,41.09705075445816, ,0,0.9976384983185775,0.9132677945435147,
376,132.0,29798.5601,129+08123,MA-139,Westbound,"HANOVER, ROCKLAND",Circuit St/Pleasant St,MA-123/Liberty St,1.08926355845742,2.0,35,38.51254089422029, ,0,1,1.1003583112634368,,38.122728830990745, ,0,0.996780691342038,1.0892208237425927,
377,132.0,31574.5922,129+08124,MA-139,Westbound,ROCKLAND,MA-123/Liberty St,MA-123/Market St,0.639343894432922,2.0,30,29.525072963650835,17.714285714285715,0,1,0.9841690987883612,0.22287078800742902,27.83385579937304,15.909090909090908,0.008177857803712829,1.0059691406689941,0.9277951933124347,0.3448275862068966
378,132.0,32592.0902,129+08125,MA-139,Westbound,ROCKLAND,MA-123/Market St,North Ave,0.959947063407785,2.0,30,29.119718309859156, ,0.1199699805421286,1.0645707376058042,0.9706572769953052,,29.630646589902568, ,0.08586402839776763,1.0462140914118316,0.9876882196634189,
379,132.0,34187.5517,129+08126,MA-139,Westbound,"ABINGTON, ROCKLAND",North Ave,MA-18/Bedford St,0.940868495822009,2.0,30,26.240134529147983,17.126126126126128,0.06054622435918322,1.028958139296426,0.8746711509715994,1.493273542600897,26.55796670630202,17.733333333333334,0.03479978592104205,1.0166440939770094,0.885265556876734,0.267538644470868
380,133.0,0.0,129-08130,MA-139,Eastbound,STOUGHTON,MA-138/MA-27/Washington St/Park St,Central St,0.817405839618287,2.0,30,31.306324927656057,18,0.033959634529235894,1.022157665390202,1.043544164255202,0.012401818933443571,31.409578270192995,15,0.02880973315071733,1.018797505803104,1.0469859423397665,0.021443888491779844
381,133.0,1312.7691,129-08129,MA-139,Eastbound,STOUGHTON,Central St,Turnpike St,1.07789632183416,2.0,35,33.930483204598524, ,0.15812716540944138,1.090464871274968,0.9694423772742435,,34.506103006847276, ,0.1263307613392879,1.0722740841716563,0.9858886573384936,
382,133.0,3032.8591,129-05659,MA-139,Eastbound,STOUGHTON,Turnpike St,MA-24/Amvets Memorial Hwy,0.813624225720561,2.0,40,26.175667287399133,17.074324324324323,0.1816331932198214,1.1078991676349923,0.6543916821849783,1.378026070763501,28.078465732087228,17.23913043478261,0.055247831929250424,1.0328199651898953,0.7019616433021807,0.5373831775700935
383,133.0,4739.6292,129-05658,MA-139,Eastbound,"RANDOLPH, STOUGHTON",MA-24/Amvets Memorial Hwy,MA-28/N Main St,1.32008732247849,2.0,30,27.150126094051327,17.267857142857142,0.3622987797631638,1.1417994852993407,0.9050042031350443,0.4984423676012461,27.312937959323193,17.694444444444443,0.344908775302482,1.1349932418902686,0.9104312653107731,0.36916766364723974
384,133.0,7233.8959,129-05657,MA-139,Eastbound,"HOLBROOK, RANDOLPH",MA-28/N Main St,Center St,1.13872963070256,2.0,30,27.129759424133358,16.93877551020408,0,0.9952170816517478,0.9043253141377786,0.55692365978405,25.19671552180823,16.993006993006993,0.1811041571955565,1.0715682358135525,0.8398905173936076,1.5150980045912061
385,133.0,9062.7729,129-05656,MA-139,Eastbound,HOLBROOK,Center St,Franklin St,0.952929311751093,2.0,30,30.993210021072347,16.75,0.11218463024339997,1.0647493427613093,1.0331070007024115,0.22477171622570827,25.61227610310179,13.919597989949748,0.49975883156676293,1.2884446453395648,0.8537425367700597,5.216251638269987
386,133.0,10589.2507,129-08128,MA-139,Eastbound,HOLBROOK,Franklin St,Sycamore St/Plymouth St,1.36607947566622,2.0,35,35.10899689762151, ,0.057781060813913765,1.0253781987841086,1.0031141970749002,,35.646502835538755, ,0.02257842904929941,1.0099167417934984,1.0184715095868215,
387,133.0,12785.4138,129-08127,MA-139,Eastbound,"ABINGTON, HOLBROOK, WEYMOUTH",Sycamore St/Plymouth St,Hancock St,0.866337915801484,2.0,45,44.132486388384756, ,-0.0035464901763548884,0.9969979849488012,0.9807219197418835,,44.317632850241544, ,0,1,0.9848362855609232,
