,State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Completeness Indicator,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change,Site_keys,LU
1,33,13,2,11101,1,43.199525,-71.55229399999999,WGS84,Suspended particulate (TSP),24 HOUR,,Observed Values,HI-VOL - GRAVIMETRIC,1980,Micrograms/cubic meter (25 C),No Events,56,92,Y,56,61,0,0,,,Certification not required,0,47.160714,18.115565,101.0,1980-11-23 00:00,94.0,1980-12-29 00:00,83.0,1980-12-23 00:00,75.0,1980-01-10 00:00,,,,,101.0,94.0,83.0,73.0,57.0,44.0,26.0,,61 S. SPRING ST.,New Hampshire,Merrimack,Concord,"Concord, NH",2010-04-25,[ 43.199525 -71.552294],"{'Commercial and Services': 0.26, 'Other urban or built-up land': 0.15, 'Cropland and pasture': 0.08, 'Residential': 0.51}"
2,33,13,2,12103,1,43.199525,-71.55229399999999,WGS84,Arsenic (TSP) STP,24 HOUR,,Observed Values,HI-VOL - NEUTRON ACTIVATION ANALYZER,1980,Micrograms/cubic meter (25 C),No Events,17,28,N,17,61,0,0,,,Certification not required,0,0.000412,0.001698,0.006999999999999999,1980-05-03 00:00,0.0,1980-01-16 00:00,0.0,1980-02-21 00:00,0.0,1980-03-04 00:00,,,,,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.0,0.0,0.0,0.0,,61 S. SPRING ST.,New Hampshire,Merrimack,Concord,"Concord, NH",2012-09-20,[ 43.199525 -71.552294],"{'Commercial and Services': 0.26, 'Other urban or built-up land': 0.15, 'Cropland and pasture': 0.08, 'Residential': 0.51}"
3,33,13,2,12105,1,43.199525,-71.55229399999999,WGS84,Beryllium (TSP) STP,24 HOUR,,Observed Values,HI-VOL - EMISSION SPECTRA ICAP,1980,Nanograms/cubic meter (25 C),No Events,18,30,N,18,61,0,0,,,Certification not required,0,0.0,0.0,0.0,1980-01-16 00:00,0.0,1980-02-21 00:00,0.0,1980-03-04 00:00,0.0,1980-03-16 00:00,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,61 S. SPRING ST.,New Hampshire,Merrimack,Concord,"Concord, NH",2012-09-20,[ 43.199525 -71.552294],"{'Commercial and Services': 0.26, 'Other urban or built-up land': 0.15, 'Cropland and pasture': 0.08, 'Residential': 0.51}"
4,33,13,2,12107,1,43.199525,-71.55229399999999,WGS84,Barium (TSP) STP,24 HOUR,,Observed Values,HI-VOL - EMISSION SPECTRA ICAP,1980,Micrograms/cubic meter (25 C),No Events,18,30,N,17,61,0,0,,,Certification not required,0,0.0,0.0,0.0,1980-01-16 00:00,0.0,1980-02-21 00:00,0.0,1980-03-04 00:00,0.0,1980-03-16 00:00,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,61 S. SPRING ST.,New Hampshire,Merrimack,Concord,"Concord, NH",2016-04-01,[ 43.199525 -71.552294],"{'Commercial and Services': 0.26, 'Other urban or built-up land': 0.15, 'Cropland and pasture': 0.08, 'Residential': 0.51}"
5,33,13,2,12110,1,43.199525,-71.55229399999999,WGS84,Cadmium (TSP) STP,24 HOUR,,Observed Values,HI-VOL - EMISSION SPECTRA ICAP,1980,Micrograms/cubic meter (25 C),No Events,18,30,N,18,61,0,0,,,Certification not required,0,0.000333,0.00084,0.003,1980-07-14 00:00,0.002,1980-02-21 00:00,0.001,1980-03-16 00:00,0.0,1980-01-16 00:00,,,,,0.003,0.003,0.003,0.002,0.0,0.0,0.0,,61 S. SPRING ST.,New Hampshire,Merrimack,Concord,"Concord, NH",2012-09-24,[ 43.199525 -71.552294],"{'Commercial and Services': 0.26, 'Other urban or built-up land': 0.15, 'Cropland and pasture': 0.08, 'Residential': 0.51}"
6,33,13,2,12112,1,43.199525,-71.55229399999999,WGS84,Chromium (TSP) STP,24 HOUR,,Observed Values,HI-VOL - EMISSION SPECTRA ICAP,1980,Micrograms/cubic meter (25 C),No Events,10,16,N,10,61,0,0,,,Certification not required,0,0.005,0.0,0.005,1980-05-03 00:00,0.005,1980-05-15 00:00,0.005,1980-05-27 00:00,0.005,1980-06-08 00:00,,,,,0.005,0.005,0.005,0.005,0.005,0.005,0.005,,61 S. SPRING ST.,New Hampshire,Merrimack,Concord,"Concord, NH",2010-04-25,[ 43.199525 -71.552294],"{'Commercial and Services': 0.26, 'Other urban or built-up land': 0.15, 'Cropland and pasture': 0.08, 'Residential': 0.51}"
7,33,13,2,12112,3,43.199525,-71.55229399999999,WGS84,Chromium (TSP) STP,24 HOUR,,Observed Values,HI-VOL - NEUTRON ACTIVATION ANALYZER,1980,Micrograms/cubic meter (25 C),No Events,17,28,N,17,61,0,0,,,Certification not required,0,0.004882,0.006416,0.0175,1980-09-24 00:00,0.0151,1980-02-21 00:00,0.0142,1980-06-08 00:00,0.0093,1980-08-19 00:00,,,,,0.0175,0.0175,0.0175,0.0151,0.0092,0.0,0.0,,61 S. SPRING ST.,New Hampshire,Merrimack,Concord,"Concord, NH",2012-09-21,[ 43.199525 -71.552294],"{'Commercial and Services': 0.26, 'Other urban or built-up land': 0.15, 'Cropland and pasture': 0.08, 'Residential': 0.51}"
8,33,13,2,12113,1,43.199525,-71.55229399999999,WGS84,Cobalt (TSP) STP,24 HOUR,,Observed Values,HI-VOL - EMISSION SPECTRA ICAP,1980,Micrograms/cubic meter (25 C),No Events,10,16,N,10,61,0,0,,,Certification not required,0,0.002,0.0,0.002,1980-05-03 00:00,0.002,1980-05-15 00:00,0.002,1980-05-27 00:00,0.002,1980-06-08 00:00,,,,,0.002,0.002,0.002,0.002,0.002,0.002,0.002,,61 S. SPRING ST.,New Hampshire,Merrimack,Concord,"Concord, NH",2012-09-21,[ 43.199525 -71.552294],"{'Commercial and Services': 0.26, 'Other urban or built-up land': 0.15, 'Cropland and pasture': 0.08, 'Residential': 0.51}"
9,33,13,2,12113,3,43.199525,-71.55229399999999,WGS84,Cobalt (TSP) STP,24 HOUR,,Observed Values,HI-VOL - NEUTRON ACTIVATION ANALYZER,1980,Micrograms/cubic meter (25 C),No Events,17,28,N,17,61,0,0,,,Certification not required,0,0.000176,0.000503,0.0017,1980-03-28 00:00,0.0013,1980-03-04 00:00,0.0,1980-01-16 00:00,0.0,1980-02-21 00:00,,,,,0.0017,0.0017,0.0017,0.0013,0.0,0.0,0.0,,61 S. SPRING ST.,New Hampshire,Merrimack,Concord,"Concord, NH",2012-09-21,[ 43.199525 -71.552294],"{'Commercial and Services': 0.26, 'Other urban or built-up land': 0.15, 'Cropland and pasture': 0.08, 'Residential': 0.51}"
10,33,13,2,12114,1,43.199525,-71.55229399999999,WGS84,Copper (TSP) STP,24 HOUR,,Observed Values,HI-VOL - EMISSION SPECTRA ICAP,1980,Micrograms/cubic meter (25 C),No Events,18,30,N,18,61,0,0,,,Certification not required,0,0.2465,0.10633900000000002,0.41700000000000004,1980-09-24 00:00,0.37200000000000005,1980-03-28 00:00,0.358,1980-09-12 00:00,0.35700000000000004,1980-02-21 00:00,,,,,0.41700000000000004,0.41700000000000004,0.41700000000000004,0.37200000000000005,0.314,0.26899999999999996,0.09300000000000001,,61 S. SPRING ST.,New Hampshire,Merrimack,Concord,"Concord, NH",2010-04-25,[ 43.199525 -71.552294],"{'Commercial and Services': 0.26, 'Other urban or built-up land': 0.15, 'Cropland and pasture': 0.08, 'Residential': 0.51}"
11,33,13,2,12126,1,43.199525,-71.55229399999999,WGS84,Iron (TSP) STP,24 HOUR,,Observed Values,HI-VOL - EMISSION SPECTRA ICAP,1980,Micrograms/cubic meter (25 C),No Events,18,30,N,17,61,0,0,,,Certification not required,0,0.221111,0.203842,0.65,1980-03-28 00:00,0.58,1980-07-14 00:00,0.45,1980-01-16 00:00,0.41,1980-03-04 00:00,,,,,0.65,0.65,0.65,0.58,0.31,0.23,0.0,,61 S. SPRING ST.,New Hampshire,Merrimack,Concord,"Concord, NH",2016-04-01,[ 43.199525 -71.552294],"{'Commercial and Services': 0.26, 'Other urban or built-up land': 0.15, 'Cropland and pasture': 0.08, 'Residential': 0.51}"
12,33,13,2,12128,1,43.199525,-71.55229399999999,WGS84,Lead (TSP) STP,24 HOUR,Lead Quarterly 1978,Observed Values,HI-VOL - EMISSION SPECTRA ICAP,1980,Micrograms/cubic meter (25 C),No Events,18,30,N,18,61,0,0,,,Certification not required,0,0.13333299999999998,0.11072,0.41,1980-02-21 00:00,0.33,1980-03-28 00:00,0.24,1980-03-04 00:00,0.21,1980-01-16 00:00,,,,,0.41,0.41,0.41,0.33,0.21,0.09,0.02,,61 S. SPRING ST.,New Hampshire,Merrimack,Concord,"Concord, NH",2013-06-29,[ 43.199525 -71.552294],"{'Commercial and Services': 0.26, 'Other urban or built-up land': 0.15, 'Cropland and pasture': 0.08, 'Residential': 0.51}"
13,33,13,2,12132,1,43.199525,-71.55229399999999,WGS84,Manganese (TSP) STP,24 HOUR,,Observed Values,HI-VOL - EMISSION SPECTRA ICAP,1980,Micrograms/cubic meter (25 C),No Events,18,30,N,18,61,0,0,,,Certification not required,0,0.005,0.006183,0.02,1980-07-14 00:00,0.01,1980-01-16 00:00,0.01,1980-02-21 00:00,0.01,1980-03-04 00:00,,,,,0.02,0.02,0.02,0.01,0.01,0.0,0.0,,61 S. SPRING ST.,New Hampshire,Merrimack,Concord,"Concord, NH",2012-09-25,[ 43.199525 -71.552294],"{'Commercial and Services': 0.26, 'Other urban or built-up land': 0.15, 'Cropland and pasture': 0.08, 'Residential': 0.51}"
14,33,13,2,12134,1,43.199525,-71.55229399999999,WGS84,Molybdenum (TSP) STP,24 HOUR,,Observed Values,HI-VOL - EMISSION SPECTRA ICAP,1980,Micrograms/cubic meter (25 C),No Events,18,30,N,17,61,0,0,,,Certification not required,0,0.0,0.0,0.0,1980-01-16 00:00,0.0,1980-02-21 00:00,0.0,1980-03-04 00:00,0.0,1980-03-16 00:00,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,61 S. SPRING ST.,New Hampshire,Merrimack,Concord,"Concord, NH",2016-04-01,[ 43.199525 -71.552294],"{'Commercial and Services': 0.26, 'Other urban or built-up land': 0.15, 'Cropland and pasture': 0.08, 'Residential': 0.51}"
15,33,13,2,12136,1,43.199525,-71.55229399999999,WGS84,Nickel (TSP) STP,24 HOUR,,Observed Values,HI-VOL - EMISSION SPECTRA ICAP,1980,Micrograms/cubic meter (25 C),No Events,18,30,N,18,61,0,0,,,Certification not required,0,0.009278,0.010058,0.038,1980-03-16 00:00,0.027999999999999997,1980-02-21 00:00,0.019,1980-04-21 00:00,0.013999999999999999,1980-03-28 00:00,,,,,0.038,0.038,0.038,0.027999999999999997,0.013000000000000001,0.005,0.002,,61 S. SPRING ST.,New Hampshire,Merrimack,Concord,"Concord, NH",2012-09-25,[ 43.199525 -71.552294],"{'Commercial and Services': 0.26, 'Other urban or built-up land': 0.15, 'Cropland and pasture': 0.08, 'Residential': 0.51}"
16,33,13,2,12164,1,43.199525,-71.55229399999999,WGS84,Vanadium (TSP) STP,24 HOUR,,Observed Values,HI-VOL - EMISSION SPECTRA ICAP,1980,Micrograms/cubic meter (25 C),No Events,18,30,N,17,61,0,0,,,Certification not required,0,0.036944,0.040438,0.132,1980-03-16 00:00,0.122,1980-02-21 00:00,0.095,1980-04-21 00:00,0.055999999999999994,1980-03-28 00:00,,,,,0.132,0.132,0.132,0.122,0.05,0.024,0.004,,61 S. SPRING ST.,New Hampshire,Merrimack,Concord,"Concord, NH",2016-04-01,[ 43.199525 -71.552294],"{'Commercial and Services': 0.26, 'Other urban or built-up land': 0.15, 'Cropland and pasture': 0.08, 'Residential': 0.51}"
17,33,13,2,12167,1,43.199525,-71.55229399999999,WGS84,Zinc (TSP) STP,24 HOUR,,Observed Values,HI-VOL - EMISSION SPECTRA ICAP,1980,Micrograms/cubic meter (25 C),No Events,18,30,N,17,61,0,0,,,Certification not required,0,0.0,0.0,0.0,1980-01-16 00:00,0.0,1980-02-21 00:00,0.0,1980-03-04 00:00,0.0,1980-03-16 00:00,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,61 S. SPRING ST.,New Hampshire,Merrimack,Concord,"Concord, NH",2016-04-01,[ 43.199525 -71.552294],"{'Commercial and Services': 0.26, 'Other urban or built-up land': 0.15, 'Cropland and pasture': 0.08, 'Residential': 0.51}"
18,33,13,2,12306,1,43.199525,-71.55229399999999,WGS84,Nitrate (TSP) STP,24 HOUR,,Observed Values,HI-VOL - REDUCTION-DIAZO COUPLING,1980,Micrograms/cubic meter (25 C),No Events,18,30,N,18,61,0,0,,,Certification not required,0,2.27,1.9125439999999998,7.47,1980-02-21 00:00,5.12,1980-07-02 00:00,4.53,1980-03-28 00:00,3.46,1980-05-03 00:00,,,,,7.47,7.47,7.47,5.12,3.45,1.19,0.79,,61 S. SPRING ST.,New Hampshire,Merrimack,Concord,"Concord, NH",2010-04-25,[ 43.199525 -71.552294],"{'Commercial and Services': 0.26, 'Other urban or built-up land': 0.15, 'Cropland and pasture': 0.08, 'Residential': 0.51}"
19,33,13,2,12403,1,43.199525,-71.55229399999999,WGS84,Sulfate (TSP) STP,24 HOUR,,Observed Values,HI-VOL - COLORIMETRIC,1980,Micrograms/cubic meter (25 C),No Events,18,30,N,18,61,0,0,,,Certification not required,0,10.488889,4.452612,21.1,1980-08-31 00:00,19.0,1980-07-02 00:00,16.4,1980-07-26 00:00,12.5,1980-05-03 00:00,,,,,21.1,21.1,21.1,19.0,12.2,9.5,6.2,,61 S. SPRING ST.,New Hampshire,Merrimack,Concord,"Concord, NH",2010-04-25,[ 43.199525 -71.552294],"{'Commercial and Services': 0.26, 'Other urban or built-up land': 0.15, 'Cropland and pasture': 0.08, 'Residential': 0.51}"
0,33,15,3,11101,1,42.982032000000004,-70.94339000000001,WGS84,Suspended particulate (TSP),24 HOUR,,Observed Values,HI-VOL - GRAVIMETRIC,1980,Micrograms/cubic meter (25 C),No Events,60,98,Y,60,61,0,0,,,Certification not required,0,54.483332999999995,19.059667,104.0,1980-07-20 00:00,104.0,1980-11-23 00:00,98.0,1980-06-26 00:00,87.0,1980-08-01 00:00,,,,,104.0,104.0,98.0,81.0,68.0,51.0,34.0,, 97 WATER STREET,New Hampshire,Rockingham,Exeter (census name for Exeter Compact),"Boston-Cambridge-Newton, MA-NH",2010-04-25,[ 42.982032 -70.94339 ],"{'Commercial and Services': 0.72, 'Other urban or built-up land': 0.04, 'Reservoirs': 0.17, 'Residential': 0.07}"
0,33,15,5,11101,1,43.068022,-70.770557,WGS84,Suspended particulate (TSP),24 HOUR,,Observed Values,HI-VOL - GRAVIMETRIC,1980,Micrograms/cubic meter (25 C),No Events,5,8,N,5,61,0,0,,,Certification not required,0,46.8,12.498,66.0,1980-01-10 00:00,51.0,1980-01-22 00:00,45.0,1980-01-04 00:00,37.0,1980-01-16 00:00,,,,,66.0,66.0,66.0,66.0,51.0,45.0,35.0,,ISLINGTON STREET,New Hampshire,Rockingham,Portsmouth,"Boston-Cambridge-Newton, MA-NH",2010-04-25,[ 43.068022 -70.770557],"{'Commercial and Services': 0.08737864077669903, 'Residential': 0.4368932038834951, 'Industrial': 0.47572815533980584}"
1,33,15,6,11101,1,43.077589,-70.753665,WGS84,Suspended particulate (TSP),24 HOUR,,Observed Values,HI-VOL - GRAVIMETRIC,1980,Micrograms/cubic meter (25 C),No Events,55,90,Y,55,61,0,0,,,Certification not required,0,57.6,19.519791,111.0,1980-11-23 00:00,103.0,1980-06-26 00:00,103.0,1980-12-29 00:00,92.0,1980-07-20 00:00,,,,,111.0,103.0,103.0,89.0,66.0,57.0,34.0,,COURT STREET,New Hampshire,Rockingham,Portsmouth,"Boston-Cambridge-Newton, MA-NH",2010-04-25,[ 43.077589 -70.753665],"{'Industrial': 0.06, 'Commercial and Services': 0.3, 'Residential': 0.3, 'Streams and canals': 0.19, 'Lakes': 0.03, 'Transportation, communications and services': 0.12}"
2,33,15,6,12403,2,43.077589,-70.753665,WGS84,Sulfate (TSP) STP,24 HOUR,,Observed Values,HI-VOL - TURBIDIMETRIC,1980,Micrograms/cubic meter (25 C),No Events,55,90,N,55,61,0,0,,,Certification not required,0,8.658182,5.07677,31.8,1980-07-20 00:00,18.2,1980-08-31 00:00,16.6,1980-07-26 00:00,16.3,1980-02-21 00:00,,,,,31.8,18.2,16.6,14.9,12.2,7.2,4.0,,COURT STREET,New Hampshire,Rockingham,Portsmouth,"Boston-Cambridge-Newton, MA-NH",2010-04-25,[ 43.077589 -70.753665],"{'Industrial': 0.06, 'Commercial and Services': 0.3, 'Residential': 0.3, 'Streams and canals': 0.19, 'Lakes': 0.03, 'Transportation, communications and services': 0.12}"
3,33,15,7,11101,1,43.084255,-70.79061,WGS84,Suspended particulate (TSP),24 HOUR,,Observed Values,HI-VOL - GRAVIMETRIC,1980,Micrograms/cubic meter (25 C),No Events,53,87,Y,53,61,0,0,,,Certification not required,0,43.207547,17.218459,90.0,1980-12-29 00:00,83.0,1980-07-20 00:00,80.0,1980-06-26 00:00,80.0,1980-11-23 00:00,,,,,90.0,83.0,80.0,70.0,51.0,40.0,24.0,,NAT'L GUARD ARMORY WENTWORTH ACRES,New Hampshire,Rockingham,Portsmouth,"Boston-Cambridge-Newton, MA-NH",2010-04-25,[ 43.084255 -70.79061 ],"{'Commercial and Services': 0.07, 'Residential': 0.11, 'Cropland and pasture': 0.49, 'Transportation, communications and services': 0.33}"
4,33,15,9,42401,1,43.078144,-70.762276,WGS84,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Daily maximum 1-hour average,INSTRUMENTAL - ULTRA VIOLET STIMULATED FLUORESCNC,1980,Parts per billion,No Events,7955,91,N,331,366,0,0,6.0,,Certification not required,0,21.933535,18.463604,100.0,1980-02-04 08:00,100.0,1980-02-08 09:00,100.0,1980-02-09 10:00,87.0,1980-03-24 08:00,,,,,87.0,71.0,60.0,49.0,28.0,17.0,5.0,,VAUGHAN STREET,New Hampshire,Rockingham,Portsmouth,"Boston-Cambridge-Newton, MA-NH",2013-02-16,[ 43.078144 -70.762276],"{'Commercial and Services': 0.21, 'Residential': 0.13, 'Streams and canals': 0.03, 'Industrial': 0.43, 'Lakes': 0.2}"
5,33,15,9,42401,1,43.078144,-70.762276,WGS84,Sulfur dioxide,1 HOUR,SO2 Annual 1971,Observed Values,INSTRUMENTAL - ULTRA VIOLET STIMULATED FLUORESCNC,1980,Parts per billion,No Events,7955,91,N,331,366,0,0,,,Certification not required,0,5.845757,8.998727,100.0,1980-02-04 08:00,100.0,1980-02-08 09:00,100.0,1980-02-08 11:00,100.0,1980-02-09 10:00,,,,,43.0,33.0,22.0,16.0,6.0,5.0,0.0,,VAUGHAN STREET,New Hampshire,Rockingham,Portsmouth,"Boston-Cambridge-Newton, MA-NH",2013-02-16,[ 43.078144 -70.762276],"{'Commercial and Services': 0.21, 'Residential': 0.13, 'Streams and canals': 0.03, 'Industrial': 0.43, 'Lakes': 0.2}"
6,33,15,9,42401,1,43.078144,-70.762276,WGS84,Sulfur dioxide,24-HR BLK AVG,SO2 24-hour 1971,Daily Average of observed values,,1980,Parts per billion,No Events,331,90,N,331,366,0,0,0.0,,Certification not required,0,5.843505,5.39535,31.8,1980-12-23 00:00,24.7,1980-12-24 00:00,23.3,1980-02-19 00:00,22.7,1980-02-06 00:00,,,,,22.7,20.8,18.5,13.3,8.1,4.2,0.6,,VAUGHAN STREET,New Hampshire,Rockingham,Portsmouth,"Boston-Cambridge-Newton, MA-NH",2013-02-16,[ 43.078144 -70.762276],"{'Commercial and Services': 0.21, 'Residential': 0.13, 'Streams and canals': 0.03, 'Industrial': 0.43, 'Lakes': 0.2}"
7,33,15,9,42401,1,43.078144,-70.762276,WGS84,Sulfur dioxide,3-HR BLK AVG,SO2 3-hour 1971,3-Hour block average of observed hourly values,,1980,Parts per billion,No Events,2642,90,N,330,366,0,0,,0.0,Certification not required,0,5.8257,7.743189999999999,71.6,1980-02-08 11:00,63.6,1980-04-03 11:00,54.3,1980-03-24 08:00,52.3,1980-04-02 02:00,,,,,36.0,30.0,20.3,15.3,8.0,3.3,0.0,,VAUGHAN STREET,New Hampshire,Rockingham,Portsmouth,"Boston-Cambridge-Newton, MA-NH",2013-02-16,[ 43.078144 -70.762276],"{'Commercial and Services': 0.21, 'Residential': 0.13, 'Streams and canals': 0.03, 'Industrial': 0.43, 'Lakes': 0.2}"
8,33,15,9,44201,1,43.078144,-70.762276,WGS84,Ozone,1 HOUR,Ozone 1-hour Daily 2005,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - CHEMILUMINESCENCE,1980,Parts per million,No Events,7067,99,Y,212,214,0,0,4.0,4.0,Certification not required,0,0.050599,0.024263999999999997,0.147,1980-07-15 18:00,0.147,1980-07-21 16:00,0.132,1980-08-01 13:00,0.127,1980-06-25 17:00,,,,,0.132,0.113,0.10800000000000001,0.083,0.059000000000000004,0.044000000000000004,0.034,,VAUGHAN STREET,New Hampshire,Rockingham,Portsmouth,"Boston-Cambridge-Newton, MA-NH",2016-08-18,[ 43.078144 -70.762276],"{'Commercial and Services': 0.21, 'Residential': 0.13, 'Streams and canals': 0.03, 'Industrial': 0.43, 'Lakes': 0.2}"
9,33,15,9,44201,1,43.078144,-70.762276,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,1980,Parts per million,No Events,7108,97,Y,207,214,0,0,9.0,9.0,Certification not required,0,0.042927999999999994,0.019576,0.11900000000000001,1980-07-15 13:00,0.11900000000000001,1980-07-21 13:00,0.107,1980-08-01 10:00,0.098,1980-07-27 08:00,,,,,0.107,0.096,0.083,0.071,0.05,0.04,0.031,,VAUGHAN STREET,New Hampshire,Rockingham,Portsmouth,"Boston-Cambridge-Newton, MA-NH",2016-08-18,[ 43.078144 -70.762276],"{'Commercial and Services': 0.21, 'Residential': 0.13, 'Streams and canals': 0.03, 'Industrial': 0.43, 'Lakes': 0.2}"
10,33,15,9,44201,1,43.078144,-70.762276,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,,1980,Parts per million,No Events,7108,97,Y,207,214,0,0,15.0,15.0,Certification not required,0,0.042927999999999994,0.019576,0.11900000000000001,1980-07-15 13:00,0.11900000000000001,1980-07-21 13:00,0.107,1980-08-01 10:00,0.098,1980-07-27 08:00,,,,,0.107,0.096,0.083,0.071,0.05,0.04,0.031,,VAUGHAN STREET,New Hampshire,Rockingham,Portsmouth,"Boston-Cambridge-Newton, MA-NH",2016-08-18,[ 43.078144 -70.762276],"{'Commercial and Services': 0.21, 'Residential': 0.13, 'Streams and canals': 0.03, 'Industrial': 0.43, 'Lakes': 0.2}"
11,33,15,9,44201,1,43.078144,-70.762276,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,1980,Parts per million,No Events,5057,98,Y,210,214,0,0,21.0,21.0,Certification not required,0,0.042281,0.019708,0.11900000000000001,1980-07-15 13:00,0.11900000000000001,1980-07-21 13:00,0.107,1980-08-01 10:00,0.098,1980-07-27 08:00,,,,,0.107,0.096,0.083,0.071,0.049,0.038,0.03,,VAUGHAN STREET,New Hampshire,Rockingham,Portsmouth,"Boston-Cambridge-Newton, MA-NH",2016-08-18,[ 43.078144 -70.762276],"{'Commercial and Services': 0.21, 'Residential': 0.13, 'Streams and canals': 0.03, 'Industrial': 0.43, 'Lakes': 0.2}"
12,33,15,9,61101,1,43.078144,-70.762276,WGS84,Wind Speed - Scalar,1 HOUR,,Observed Values,INSTRUMENTAL - VISUAL AVERAGE,1980,Knots,No Events,2314,26,N,89,366,0,0,,,Certification not required,0,4.11102,2.477666,13.0,1980-08-09 11:00,13.0,1980-08-09 12:00,13.0,1980-08-09 13:00,12.2,1980-08-20 16:00,,,,,10.4,10.4,8.7,7.8,5.2,3.5,1.7,,VAUGHAN STREET,New Hampshire,Rockingham,Portsmouth,"Boston-Cambridge-Newton, MA-NH",2016-05-25,[ 43.078144 -70.762276],"{'Commercial and Services': 0.21, 'Residential': 0.13, 'Streams and canals': 0.03, 'Industrial': 0.43, 'Lakes': 0.2}"
13,33,15,9,61102,1,43.078144,-70.762276,WGS84,Wind Direction - Scalar,1 HOUR,,Observed Values,INSTRUMENTAL - VISUAL AVERAGE,1980,Degrees Compass,No Events,2294,26,N,91,366,0,0,,,Certification not required,0,236.66870099999997,115.657728,360.0,1980-06-01 00:00,360.0,1980-06-01 01:00,360.0,1980-06-01 19:00,360.0,1980-06-01 20:00,,,,,360.0,360.0,360.0,360.0,338.0,270.0,45.0,,VAUGHAN STREET,New Hampshire,Rockingham,Portsmouth,"Boston-Cambridge-Newton, MA-NH",2010-04-25,[ 43.078144 -70.762276],"{'Commercial and Services': 0.21, 'Residential': 0.13, 'Streams and canals': 0.03, 'Industrial': 0.43, 'Lakes': 0.2}"
14,33,15,10,42101,1,43.075644,-70.759776,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,Obseved hourly values,INSTRUMENTAL - NONDISPERSIVE INFRARED,1980,Parts per million,No Events,6648,76,Y,275,366,0,0,0.0,0.0,Certification not required,0,1.568968,1.285535,11.1,1980-03-07 18:00,10.3,1980-01-18 17:00,9.8,1980-01-04 16:00,9.8,1980-01-06 18:00,,,,,6.0,5.0,3.9,3.0,2.1,1.2,0.0,,62 CONGRESS ST.,New Hampshire,Rockingham,Portsmouth,"Boston-Cambridge-Newton, MA-NH",2016-04-19,[ 43.075644 -70.759776],"{'Commercial and Services': 0.49, 'Residential': 0.26, 'Industrial': 0.18, 'Lakes': 0.07}"
15,33,15,10,42101,1,43.075644,-70.759776,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,,1980,Parts per million,No Events,6660,76,Y,275,366,0,0,0.0,0.0,Certification not required,0,1.576201,1.003638,7.3,1980-03-08 01:00,7.1,1980-01-18 21:00,7.1,1980-01-18 22:00,7.1,1980-03-08 00:00,7.3,1980-03-08 01:00,7.1,1980-01-18 21:00,4.8,4.1,3.5,2.9,2.1,1.4,0.5,,62 CONGRESS ST.,New Hampshire,Rockingham,Portsmouth,"Boston-Cambridge-Newton, MA-NH",2016-04-19,[ 43.075644 -70.759776],"{'Commercial and Services': 0.49, 'Residential': 0.26, 'Industrial': 0.18, 'Lakes': 0.07}"
0,33,17,1,11101,1,43.193696,-70.875059,WGS84,Suspended particulate (TSP),24 HOUR,,Observed Values,HI-VOL - GRAVIMETRIC,1980,Micrograms/cubic meter (25 C),No Events,59,97,Y,59,61,0,0,,,Certification not required,0,59.406780000000005,22.219996,134.0,1980-10-30 00:00,126.0,1980-11-23 00:00,102.0,1980-12-23 00:00,100.0,1980-10-24 00:00,,,,,134.0,126.0,102.0,89.0,69.0,56.0,36.0,,CENTRAL AVE,New Hampshire,Strafford,Dover,"Boston-Cambridge-Newton, MA-NH",2010-04-25,[ 43.193696 -70.875059],"{'Commercial and Services': 0.57, 'Residential': 0.38, 'Industrial': 0.05}"
